VIV_SEL,HOGAR,ND_TIPO,BPCOD,R_SEL,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_23,BP1_31,BP1_35_1,BP1_35_2,BP1_35_3,BP1_35_4,BP1_35_5,BP1_35_6,BP1_35_7,BP1_35_8,BP1_35_9,BP1_35_10,BP1_35_11,BP1_35_99,BP1_36,BP1_37,BP1_38,FAC_DEL,DOM,EST,UPM
1,1,3,7,2,12,12,1,3,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,531,1,109,4474
3,1,1,4,2,9,12,1,3,1,2,2,1,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,345,1,109,4476
1,1,1,2,1,7,12,1,3,2,2,1,1,2,4,2,0,1,1,0,0,0,0,1,1,0,0,0,1,6000,0,207,1,109,4479
1,1,1,8,1,5,12,1,2,2,1,1,2,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,828,1,109,4479
2,1,1,8,5,12,12,1,2,2,1,1,2,2,1,2,1,0,1,1,0,0,0,0,1,0,0,0,3,0,0,882,1,109,4480
5,1,1,9,2,12,12,1,3,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,441,1,109,4480
4,1,1,4,5,3,12,1,1,6,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,632,1,109,4481
2,1,1,1,3,9,12,1,1,1,1,1,1,1,4,2,0,1,1,1,0,0,0,0,0,0,0,0,3,180000,0,168,1,110,4482
3,1,1,9,1,8,12,1,2,2,2,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,168,1,110,4482
3,1,2,9,1,9,12,1,3,2,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,168,1,110,4482
3,1,3,9,1,9,12,1,3,2,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,168,1,110,4482
4,1,1,4,1,5,12,1,3,1,2,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,336,1,110,4482
4,1,1,8,1,7,12,1,1,2,1,1,2,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,336,1,110,4482
5,1,1,9,2,6,12,1,2,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,336,1,110,4482
1,1,1,3,1,12,12,1,1,2,2,1,1,2,3,2,0,0,0,1,0,0,0,1,1,0,0,0,1,30,0,161,1,109,4483
1,1,1,9,1,8,12,1,3,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,322,1,109,4483
3,1,1,3,1,10,12,1,4,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1000,0,161,1,109,4483
3,1,1,4,1,12,12,1,3,3,2,1,1,2,6,1,0,0,0,1,0,0,0,1,1,0,0,0,3,800,0,805,1,109,4483
4,1,1,7,1,7,12,1,2,1,2,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,200,0,316,1,109,4485
4,1,2,7,1,11,12,1,2,2,2,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,200,0,316,1,109,4485
4,1,3,7,1,11,12,1,2,2,2,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,200,0,316,1,109,4485
4,1,4,7,1,11,12,1,2,2,2,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,200,0,316,1,109,4485
2,1,1,4,2,2,12,1,2,1,2,1,1,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,3,5000,0,624,1,110,4486
1,1,1,2,2,6,12,1,4,1,2,1,1,2,5,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2000,0,157,1,110,4488
3,1,1,4,3,7,12,1,3,1,2,2,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,628,1,110,4488
3,1,2,4,3,10,12,1,4,1,2,2,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,628,1,110,4488
4,1,1,8,1,4,12,1,2,2,1,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,500,0,157,1,110,4488
4,1,1,9,1,2,12,1,1,1,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,157,1,110,4488
4,1,2,8,1,4,12,1,3,2,1,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,157,1,110,4488
4,1,2,9,1,4,12,1,2,1,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,157,1,110,4488
4,1,3,8,1,5,12,1,3,2,1,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,157,1,110,4488
4,1,3,9,1,6,12,1,2,1,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,157,1,110,4488
4,1,4,8,1,5,12,1,3,2,1,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,157,1,110,4488
4,1,5,8,1,6,12,1,3,2,1,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,157,1,110,4488
2,1,1,4,1,11,12,1,2,6,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,3,2000,0,180,1,109,4489
3,1,1,4,3,8,12,1,4,1,2,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,540,1,109,4489
5,1,1,8,1,10,12,1,2,2,1,1,2,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,360,1,109,4489
3,1,1,3,2,10,12,1,3,2,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,153,1,109,4490
3,1,1,8,2,5,12,1,2,2,1,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,306,1,109,4490
3,1,2,8,2,6,12,1,1,2,1,2,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,306,1,109,4490
3,1,1,2,2,3,12,1,1,1,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,300,0,253,1,109,4491
3,1,1,4,1,11,12,1,3,1,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,304,1,109,4492
2,1,1,6,2,2,12,1,1,9,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,12000,0,500,1,110,4493
2,1,1,8,2,1,12,1,1,2,1,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,500,1,110,4493
4,1,1,4,2,12,12,1,3,6,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,375,1,110,4493
3,1,1,4,1,9,12,1,2,1,2,2,2,2,4,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1500,0,166,1,109,4494
5,1,1,9,4,1,12,1,3,1,2,2,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1000,0,664,1,109,4494
3,1,1,3,2,9,12,1,1,2,1,1,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3000,1500,159,1,109,4495
3,1,1,8,2,11,12,1,2,2,1,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,318,1,109,4495
3,1,2,8,2,7,12,1,1,2,1,2,1,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,318,1,109,4495
3,1,3,8,2,6,12,1,3,2,1,2,1,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,318,1,109,4495
2,1,1,8,3,2,12,1,2,2,1,1,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,552,1,109,4496
4,1,1,3,3,7,12,1,3,2,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,800,0,184,1,109,4496
1,1,1,4,2,9,12,1,2,1,2,2,2,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,3,600,0,531,1,109,4498
4,1,1,8,1,2,12,1,2,2,1,1,2,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,354,1,109,4498
4,1,1,9,1,6,12,1,2,1,2,2,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,300,0,354,1,109,4498
3,1,1,2,1,2,12,1,2,1,2,1,1,2,9,2,0,0,0,1,0,0,0,0,1,0,0,0,1,25000,0,225,1,110,4499
4,1,1,2,2,9,12,1,9,1,2,1,1,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,1,8000,0,225,1,110,4499
4,1,2,2,2,9,12,1,9,1,2,1,1,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,5,8569,381,225,1,110,4499
4,1,1,3,2,1,12,1,1,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,20000,0,196,1,109,4500
4,1,1,6,2,11,12,1,1,4,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,45000,0,784,1,109,4500
4,1,1,8,2,12,12,1,2,4,1,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,784,1,109,4500
1,1,1,3,1,7,12,1,2,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1600,0,179,1,109,4501
3,1,1,3,1,11,12,1,2,2,2,1,1,1,4,2,0,0,0,1,0,0,0,1,1,0,0,0,1,20000,0,175,1,109,4502
3,1,1,6,1,3,12,1,9,4,2,1,1,2,4,2,0,0,1,1,0,0,0,1,1,0,0,0,1,10000,0,525,1,109,4502
4,1,1,3,2,10,12,1,4,2,2,1,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,900,0,175,1,109,4502
1,1,1,4,4,8,12,1,1,6,2,2,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,300,0,704,1,109,4503
1,1,1,3,1,12,12,1,1,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,150000,0,152,1,109,4504
1,1,1,7,1,3,12,1,1,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,20000,0,304,1,109,4504
1,1,1,8,1,3,12,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1000,304,1,109,4504
1,1,2,8,1,5,12,1,1,2,1,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1000,304,1,109,4504
1,1,3,8,1,7,12,1,2,2,1,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2000,304,1,109,4504
1,1,4,8,1,8,12,1,1,2,1,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5000,304,1,109,4504
1,1,5,8,1,11,12,1,2,2,1,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1000,304,1,109,4504
3,1,1,8,2,8,12,1,1,2,1,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1000,304,1,109,4504
3,1,2,8,2,10,12,1,2,2,1,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,304,1,109,4504
5,1,1,12,2,1,12,1,1,8,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,304,1,109,4504
5,1,2,12,2,1,12,1,1,8,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,304,1,109,4504
5,1,3,12,2,2,12,1,1,8,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,304,1,109,4504
5,1,4,12,2,2,12,1,1,8,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,304,1,109,4504
5,1,5,12,2,3,12,1,1,8,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,304,1,109,4504
2,1,1,8,2,5,12,1,2,2,1,1,2,2,7,2,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,822,1,109,4505
1,1,1,8,2,10,12,1,1,3,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,10000,0,282,1,109,4507
1,1,1,2,1,3,12,1,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1250,0,160,1,110,4508
1,1,1,8,1,9,12,1,2,1,1,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,640,1,110,4508
1,1,2,2,1,3,12,1,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1700,0,160,1,110,4508
1,1,2,8,1,9,12,1,2,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,640,1,110,4508
1,1,3,2,1,5,12,1,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,160,1,110,4508
2,1,1,4,1,9,12,1,2,1,2,2,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,320,1,110,4508
1,1,1,2,1,3,12,1,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,217,1,110,4510
1,1,1,6,1,10,12,1,4,1,2,1,1,1,4,2,0,0,0,1,0,0,0,1,0,1,0,0,1,30000,0,434,1,110,4510
5,1,1,1,1,12,12,1,1,1,1,2,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,90000,0,217,1,110,4510
1,1,1,2,1,11,12,1,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,800,0,244,1,109,4513
5,1,1,4,1,12,12,1,1,6,2,2,1,2,6,2,1,0,0,0,0,0,0,1,0,0,0,0,1,2000,0,244,1,109,4513
2,1,1,4,4,8,12,1,1,1,2,1,1,2,6,2,1,0,1,1,0,1,0,0,1,0,0,0,1,3000,0,543,1,109,4515
2,1,1,9,4,9,12,1,1,2,2,2,2,2,6,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,543,1,109,4515
2,1,1,12,4,8,12,1,2,1,2,2,1,2,6,2,1,0,1,0,0,1,0,0,1,0,0,0,3,0,0,543,1,109,4515
2,1,2,9,4,9,12,1,9,2,2,1,2,2,6,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,543,1,109,4515
3,1,1,8,2,3,12,1,2,8,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,362,1,109,4515
3,1,2,8,2,1,12,1,2,8,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,362,1,109,4515
5,1,1,4,1,10,12,1,1,8,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,362,1,109,4515
4,1,1,4,1,3,12,1,1,1,2,2,1,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,2,3000,0,183,1,109,4516
1,1,1,2,2,8,12,1,2,3,2,1,1,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,4,5000,0,189,1,109,4517
1,1,1,3,2,8,12,1,2,2,1,1,1,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,3,20000,450,189,1,109,4517
1,1,2,2,2,6,12,1,4,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,189,1,109,4517
2,1,1,4,2,9,12,1,1,1,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,3,500,200,378,1,109,4517
5,1,1,4,1,8,12,1,3,1,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,500,0,378,1,109,4517
1,1,1,4,1,10,12,1,3,1,2,2,1,2,6,2,0,0,0,0,0,0,0,1,1,0,0,0,1,2000,0,426,1,110,4518
1,1,1,14,1,7,12,1,1,5,1,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,426,1,110,4518
2,1,1,4,3,11,12,1,1,6,2,2,1,2,4,2,0,0,0,0,0,0,0,1,1,0,0,0,1,2000,0,639,1,110,4518
3,1,1,4,2,7,12,1,2,6,2,2,1,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,200,0,318,1,109,4519
5,1,1,1,1,3,12,1,2,1,1,2,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,40000,3000,230,1,109,4520
5,1,1,2,1,1,12,1,4,1,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,5,8569,381,230,1,109,4520
5,1,1,4,1,10,12,1,3,1,2,2,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,300,0,920,1,109,4520
5,1,1,9,1,1,12,1,2,3,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,920,1,109,4520
5,1,2,1,1,12,12,1,3,1,1,2,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,20000,2000,230,1,109,4520
5,1,2,2,1,4,12,1,2,1,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,300,0,230,1,109,4520
5,1,2,4,1,12,12,1,2,1,2,2,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1500,0,920,1,109,4520
5,1,3,2,1,4,12,1,2,1,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,250,0,230,1,109,4520
5,1,3,4,1,5,12,1,3,1,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,200,200,920,1,109,4520
4,1,1,4,2,3,12,1,2,1,2,2,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,300,0,316,1,109,4521
1,1,1,4,1,12,12,1,3,6,2,2,1,2,6,2,0,1,1,1,0,0,0,0,0,0,0,0,1,600,0,296,1,109,4522
1,1,1,7,1,4,12,1,2,5,2,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,15000,0,296,1,109,4522
2,1,1,4,3,9,12,21,2,1,2,1,1,2,9,2,1,0,1,0,0,1,1,1,0,0,0,0,3,1500,0,444,1,109,4522
2,1,2,4,3,6,12,21,1,1,2,2,1,2,4,2,0,0,1,0,1,0,0,0,0,0,0,0,1,3000,0,444,1,109,4522
2,1,1,2,1,5,12,1,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3000,0,218,1,109,4523
2,1,1,4,1,12,12,1,3,6,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,150,0,436,1,109,4523
1,1,1,3,3,4,12,1,3,2,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,210,1,109,4526
1,1,2,3,3,9,12,1,2,2,2,1,1,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,1,3500,0,210,1,109,4526
1,1,3,3,3,12,12,1,3,2,1,2,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,210,1,109,4526
1,1,1,6,4,4,16,53,2,1,2,1,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5000,0,628,1,109,4528
1,1,1,4,1,6,12,1,2,1,2,1,1,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,489,1,109,4529
2,1,1,1,1,7,12,46,9,3,1,2,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,130000,0,163,1,109,4529
2,1,1,8,1,9,12,1,9,2,1,2,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,326,1,109,4529
2,1,2,1,1,11,12,76,9,1,1,2,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,46000,0,163,1,109,4529
2,1,2,8,1,9,12,1,9,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,326,1,109,4529
2,1,3,8,1,9,12,1,3,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,326,1,109,4529
3,1,1,8,2,4,12,1,2,2,1,1,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,326,1,109,4529
4,1,1,8,2,9,12,1,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,483,1,110,4531
4,1,2,8,2,7,12,1,3,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,483,1,110,4531
1,1,1,4,3,2,12,1,4,1,2,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,632,1,109,4532
5,1,1,8,1,9,12,1,3,2,1,1,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1378,1,108,4533
5,1,2,8,1,11,12,1,3,2,1,2,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1378,1,108,4533
2,1,1,4,1,9,12,1,1,6,2,2,1,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,600,0,192,1,109,4534
4,1,1,2,1,9,12,1,1,1,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,173,1,109,4535
4,1,1,8,1,9,12,1,3,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,346,1,109,4535
3,1,1,4,2,11,12,1,2,1,2,2,1,2,4,2,0,0,0,0,0,0,0,1,1,0,0,0,3,2000,0,387,1,109,4536
2,1,1,3,1,12,12,1,3,2,2,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1200,0,536,1,108,4537
2,1,1,4,1,11,12,1,2,1,2,2,1,2,4,2,0,0,0,0,0,0,0,1,1,0,0,0,1,300,0,1072,1,108,4537
4,1,1,8,1,11,12,1,2,2,1,1,2,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,348,1,109,4538
1,1,1,3,1,8,12,1,4,2,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,350,0,174,1,109,4539
2,1,1,1,2,12,12,1,3,1,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,240000,0,174,1,109,4539
1,1,1,8,2,7,12,1,3,2,1,2,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,298,1,110,4540
4,1,1,9,1,1,12,1,1,8,2,1,1,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,149,1,110,4540
3,1,1,4,1,6,12,1,1,1,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,600,0,174,1,110,4541
3,1,1,10,1,11,12,1,2,2,2,2,1,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,2,3000,800,174,1,110,4541
3,1,2,4,1,10,12,1,1,5,2,2,1,2,5,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1000,0,174,1,110,4541
1,1,1,3,2,5,12,1,2,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,10000,2000,159,1,110,4542
1,1,1,10,2,8,12,1,3,8,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5200,0,636,1,110,4542
1,1,1,4,2,5,12,1,1,5,2,2,1,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,700,600,328,1,109,4543
2,1,1,4,3,3,12,1,3,1,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,30,0,656,1,109,4543
4,1,1,3,1,10,12,1,4,2,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2500,0,164,1,109,4543
5,1,1,4,5,4,12,1,2,1,2,2,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,492,1,109,4543
1,1,1,4,1,2,12,1,1,1,2,2,1,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,3,300,0,326,1,109,4544
5,1,1,9,2,11,12,1,3,5,2,2,1,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1200,326,1,109,4544
5,1,2,9,2,11,12,1,2,2,2,2,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,326,1,109,4544
5,1,3,9,2,12,12,1,2,2,2,2,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,326,1,109,4544
2,1,1,4,3,8,12,1,1,6,2,2,1,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2500,0,920,1,109,4545
4,1,1,9,1,2,12,1,2,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,147,1,109,4547
1,1,1,4,2,11,12,1,3,1,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,70,0,471,1,109,4549
1,1,2,4,2,10,12,1,3,1,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,40,0,471,1,109,4549
1,1,3,4,2,10,12,1,3,1,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,50,0,471,1,109,4549
2,1,1,4,1,9,12,1,1,6,2,2,1,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,1,8000,0,157,1,110,4550
2,1,1,2,2,2,12,1,1,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,0,205,1,109,4551
2,1,2,2,2,3,12,1,1,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1200,0,205,1,109,4551
2,1,3,2,2,5,12,1,4,1,2,1,1,2,3,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1200,0,205,1,109,4551
2,1,4,2,2,7,12,1,4,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,0,205,1,109,4551
5,1,1,2,2,9,12,1,2,1,2,1,1,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,1,2000,0,205,1,109,4551
3,1,1,4,1,3,12,1,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,0,348,1,109,4552
3,1,2,4,1,10,12,1,3,6,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,2,3000,0,348,1,109,4552
5,1,1,4,1,3,12,1,1,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,4000,0,174,1,109,4552
2,1,1,12,7,11,12,1,2,6,2,2,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1038,1,109,4553
2,1,1,9,3,11,12,1,1,1,2,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,450,1,109,4555
5,1,1,8,1,4,12,1,2,2,1,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,300,1,109,4555
1,1,1,2,1,8,12,1,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,160,1,109,4557
1,1,1,9,1,10,12,1,3,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,320,1,109,4557
1,1,1,10,1,10,12,1,3,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,320,1,109,4557
5,1,1,4,2,10,12,1,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,1200,0,320,1,109,4557
5,1,1,8,2,11,12,1,1,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,320,1,109,4557
4,1,1,8,2,9,12,1,1,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,8569,381,340,1,110,4559
2,1,1,1,4,12,12,1,3,1,2,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,50000,0,164,1,109,4561
2,1,1,7,4,2,12,1,1,8,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,150000,0,820,1,109,4561
