VIV_SEL,HOGAR,R_SEL,BPCOD,ND_TIPO,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_21,BP1_28,BP1_33,EST,UPM,CIUDAD,DOM,FAC_DEL
3,1,3,5,1,10,25,6,1,3,2,1,1,2,3,2,1,311,8071,24,9,235
3,1,3,6,1,3,25,6,2,4,2,1,1,1,4,2,1,311,8071,24,9,235
3,1,3,8,1,1,25,6,1,2,1,2,2,2,99,2,3,311,8071,24,9,235
3,1,3,5,2,9,25,6,1,3,2,1,1,2,3,2,1,311,8071,24,9,235
5,1,1,14,1,6,25,6,3,4,2,1,1,1,4,2,1,309,8072,24,9,161
1,1,1,6,1,1,25,6,9,8,2,1,1,2,99,2,1,310,8074,24,9,78
1,1,1,6,2,10,25,6,9,8,2,1,1,2,9,2,1,310,8074,24,9,78
3,1,1,6,1,1,25,6,2,4,2,1,1,1,4,2,1,311,8075,24,9,190
10,1,1,2,1,6,25,6,3,1,2,1,1,2,4,2,1,309,8076,24,9,75
10,1,1,9,1,11,25,6,3,1,2,1,1,2,4,2,5,309,8076,24,9,75
5,1,2,1,1,5,25,6,2,1,2,1,1,1,4,2,1,309,8077,24,9,78
5,1,2,8,1,11,25,6,2,2,1,1,1,1,4,2,3,309,8077,24,9,141
3,1,1,9,1,11,25,6,3,1,2,1,1,1,4,2,2,310,8078,24,9,152
4,1,3,6,1,12,25,1,9,4,2,1,1,2,9,1,1,310,8078,24,9,190
5,1,2,8,1,99,25,6,2,2,1,2,1,2,3,2,5,310,8078,24,9,121
5,1,2,8,2,6,25,6,1,2,1,2,1,2,3,2,5,310,8078,24,9,121
5,1,1,3,1,6,25,6,1,2,2,1,1,1,4,2,1,310,8079,24,9,74
5,1,1,4,1,11,25,6,1,4,2,1,1,2,3,2,1,309,8080,24,9,143
2,1,2,4,1,11,25,6,1,4,2,1,2,2,9,1,1,310,8083,24,9,272
2,1,2,6,1,7,25,6,2,4,2,1,1,2,4,2,1,310,8083,24,9,272
2,1,2,7,1,6,25,6,1,4,2,1,1,2,5,2,1,310,8083,24,9,272
4,1,2,2,1,5,25,6,1,1,2,1,1,2,4,2,1,310,8083,24,9,100
4,1,2,8,1,6,25,6,3,2,1,1,2,2,3,2,1,310,8083,24,9,464
5,1,2,6,1,3,25,6,9,8,2,1,1,2,9,1,1,310,8083,24,9,181
5,1,2,6,2,12,25,6,9,4,2,1,1,2,4,1,1,310,8083,24,9,181
6,1,3,2,1,4,25,6,4,2,2,1,1,2,3,2,1,310,8083,24,9,100
1,1,1,14,1,8,25,6,3,2,2,1,1,2,4,2,1,310,8084,24,9,260
2,1,1,3,1,5,25,6,1,2,2,1,1,2,7,1,1,310,8084,24,9,54
4,1,4,9,1,11,25,6,1,1,2,2,1,2,4,2,3,310,8084,24,9,204
3,1,2,3,1,10,25,6,4,2,1,1,1,2,6,2,1,311,8085,24,9,75
2,1,1,2,1,1,25,17,2,3,2,1,1,2,4,2,1,310,8086,24,9,69
2,1,1,3,1,2,25,6,2,2,2,1,1,2,4,2,1,310,8086,24,9,69
2,1,1,7,1,3,25,6,1,4,2,2,1,2,8,2,1,310,8086,24,9,121
5,1,1,8,1,6,25,6,2,2,1,2,1,2,9,2,5,310,8087,24,9,113
5,1,1,9,1,6,25,6,2,2,2,1,1,1,4,2,3,310,8087,24,9,113
5,1,1,10,1,6,25,6,3,2,2,1,1,1,4,2,2,310,8087,24,9,113
5,1,1,12,1,6,25,6,4,2,2,2,1,2,4,2,3,310,8087,24,9,113
5,1,1,8,2,8,25,6,1,2,1,2,1,2,99,2,3,310,8087,24,9,113
5,1,1,9,2,8,25,6,9,2,2,1,1,1,4,2,2,310,8087,24,9,113
5,1,1,12,2,8,25,6,3,2,2,2,1,2,4,2,3,310,8087,24,9,113
5,1,1,9,3,10,25,6,3,2,2,1,1,1,4,2,2,310,8087,24,9,113
3,1,1,2,1,2,25,6,2,1,2,1,1,2,4,2,1,311,8090,24,9,91
3,1,1,5,1,4,25,6,1,1,2,1,1,2,6,2,1,311,8090,24,9,179
5,1,1,12,1,12,25,6,3,5,2,2,1,2,3,2,5,311,8090,24,9,268
5,1,1,12,2,12,25,6,1,1,2,2,1,2,3,2,5,311,8090,24,9,268
3,1,1,4,1,11,25,6,4,4,2,2,2,2,4,1,1,311,8091,24,9,76
6,1,1,2,1,3,25,6,4,1,2,1,1,2,3,2,1,311,8091,24,9,93
8,1,1,1,1,11,25,6,3,4,2,1,1,1,4,1,1,311,8091,24,9,93
2,1,1,8,1,12,25,6,2,2,2,1,1,2,7,1,3,309,8093,24,9,146
2,1,1,8,2,2,25,6,2,2,2,1,1,2,7,2,3,309,8093,24,9,146
3,1,1,9,1,10,25,6,1,8,2,1,1,1,4,2,3,309,8093,24,9,141
3,1,1,9,2,1,25,6,3,1,2,1,1,2,4,2,3,309,8093,24,9,141
5,1,2,8,1,10,25,6,1,2,2,1,1,2,9,2,5,309,8093,24,9,162
1,1,2,3,1,11,25,6,4,2,2,1,1,2,4,2,1,310,8095,24,9,76
1,1,2,5,1,10,25,6,3,3,1,1,1,2,3,1,1,310,8095,24,9,319
5,1,1,3,1,3,25,6,9,2,2,1,1,2,8,2,1,310,8095,24,9,76
3,1,3,2,1,5,25,6,3,8,2,1,1,2,4,2,1,309,8096,24,9,71
3,1,3,2,2,6,25,6,1,1,2,1,1,2,3,2,1,309,8096,24,9,71
4,1,1,3,1,6,25,6,3,2,2,1,1,2,1,2,1,309,8096,24,9,71
4,2,1,3,1,3,25,6,3,2,2,1,1,1,4,2,1,309,8096,24,9,71
4,2,1,3,2,3,25,6,1,2,2,1,1,1,4,2,1,309,8096,24,9,71
5,1,2,3,1,2,25,6,2,2,2,1,1,2,8,2,1,309,8096,24,9,71
5,1,1,6,1,11,25,6,9,4,2,1,1,2,9,2,5,309,8097,24,9,286
6,1,5,6,1,12,25,6,9,4,2,1,1,2,9,2,1,309,8097,24,9,383
7,1,1,2,1,6,25,6,3,2,2,1,1,2,8,2,1,309,8097,24,9,79
10,1,1,10,1,11,25,6,3,2,2,1,1,1,4,2,1,309,8097,24,9,77
2,1,3,10,1,5,25,6,2,1,2,1,1,2,9,2,3,310,8099,24,9,336
4,1,3,4,1,4,25,6,2,6,2,2,1,2,8,2,1,310,8099,24,9,161
2,1,2,2,1,9,25,6,2,1,2,1,1,2,4,2,1,310,8100,24,9,64
5,1,2,4,1,3,25,6,2,1,2,1,1,1,4,1,1,310,8100,24,9,269
5,1,2,5,1,1,25,6,3,3,1,1,1,1,4,2,1,310,8100,24,9,269
5,1,2,5,2,1,25,6,3,3,1,1,1,1,4,2,1,310,8100,24,9,269
5,1,2,5,3,2,25,6,2,3,1,2,1,1,4,2,1,310,8100,24,9,269
5,1,2,5,4,2,25,6,3,3,1,1,1,1,4,2,1,310,8100,24,9,269
5,1,2,5,5,3,25,6,2,3,1,2,1,1,4,2,1,310,8100,24,9,269
1,1,1,5,1,7,25,6,4,2,1,1,2,2,4,2,1,310,8101,24,9,180
2,1,1,4,1,8,25,6,2,1,2,1,1,2,7,2,1,309,8102,24,9,171
4,1,2,9,1,5,25,6,2,2,2,2,1,2,3,2,3,309,8102,24,9,299
6,1,2,6,1,11,25,6,9,4,2,1,1,2,9,2,1,309,8102,24,9,267
8,1,1,4,1,1,25,6,1,1,2,2,1,2,4,2,1,309,8102,24,9,171
8,1,1,5,1,8,25,6,2,1,1,1,1,1,4,1,1,309,8102,24,9,171
8,1,1,4,2,3,25,6,2,3,2,2,1,2,4,2,1,309,8102,24,9,171
8,1,1,4,3,9,25,6,2,3,2,1,1,2,4,2,1,309,8102,24,9,171
9,1,1,2,1,2,25,6,4,1,2,1,1,2,4,2,1,309,8102,24,9,87
9,1,1,2,2,6,25,6,2,1,2,1,1,2,4,2,1,309,8102,24,9,87
3,1,1,8,1,12,25,6,2,1,2,1,1,2,8,2,5,310,8103,24,9,271
8,1,1,2,1,12,25,6,1,1,2,1,1,2,4,2,1,310,8103,24,9,73
10,1,1,9,1,6,25,11,2,8,2,1,1,2,8,2,3,310,8103,24,9,69
2,1,3,6,1,1,25,6,2,4,2,1,1,2,3,2,1,311,8105,24,9,261
3,1,1,3,1,6,2,2,3,2,2,1,1,1,4,2,1,311,8105,24,9,85
5,1,1,2,1,12,25,6,4,1,2,1,1,2,4,2,1,311,8105,24,9,85
5,1,1,6,1,3,25,6,1,4,2,1,1,2,4,1,1,311,8105,24,9,297
5,1,1,2,2,2,25,6,4,1,2,1,1,2,4,2,1,311,8105,24,9,85
1,1,3,8,1,11,25,6,2,2,1,1,1,2,3,2,3,311,8106,24,9,372
5,1,2,2,1,11,25,6,1,1,2,1,1,2,4,2,1,311,8106,24,9,82
6,1,3,4,1,4,25,6,2,6,2,2,1,2,3,2,1,311,8106,24,9,376
8,1,2,2,1,7,25,6,3,1,2,1,1,2,4,2,1,311,8106,24,9,82
9,1,1,6,1,5,25,6,2,4,2,1,1,2,7,1,1,311,8106,24,9,304
2,1,1,2,1,11,25,6,1,1,2,1,1,2,3,2,1,310,8107,24,9,76
2,1,1,6,1,2,9,999,9,8,2,1,1,2,9,2,5,310,8107,24,9,156
4,1,2,8,1,10,25,17,2,2,1,2,2,2,9,2,5,310,8107,24,9,239
1,1,1,4,1,7,25,6,1,1,2,1,1,2,4,2,1,310,8108,24,9,273
2,1,1,1,1,12,25,339,1,7,9,2,1,2,4,1,1,310,8108,24,9,78
6,1,5,4,1,9,25,6,2,1,2,2,1,2,9,2,3,310,8108,24,9,306
7,1,1,8,1,5,25,6,1,1,1,1,1,1,4,2,5,310,8108,24,9,88
2,1,2,4,1,11,25,6,3,4,2,2,1,2,6,2,1,310,8109,24,9,323
5,1,1,4,1,12,25,6,1,1,2,1,1,2,4,2,1,310,8109,24,9,93
3,1,2,4,1,5,25,6,2,1,2,1,1,2,1,2,1,310,8110,24,9,141
4,1,4,7,1,8,25,6,2,4,2,1,1,2,3,2,1,310,8111,24,9,335
5,1,1,1,1,4,25,6,1,1,2,1,1,1,4,1,1,310,8111,24,9,73
3,1,2,3,1,10,25,6,4,2,1,1,2,2,6,2,3,310,8112,24,9,86
9,1,1,2,1,7,25,6,2,8,2,1,1,2,4,2,3,310,8112,24,9,86
9,1,1,8,1,11,25,6,2,2,1,1,1,2,4,2,5,310,8112,24,9,171
4,1,1,1,1,9,25,1,2,1,1,1,1,1,4,2,1,310,8113,24,9,102
4,1,1,2,1,11,25,1,2,1,2,1,1,2,6,2,1,310,8113,24,9,102
5,1,1,4,1,6,25,6,3,3,2,1,1,2,6,2,1,310,8113,24,9,297
2,1,1,7,1,9,25,6,1,8,2,2,2,2,4,2,1,309,8114,24,9,83
2,1,2,1,1,4,25,6,3,1,2,1,1,1,4,2,1,308,8115,24,9,74
3,1,2,1,1,5,25,6,4,2,1,1,1,1,4,1,1,308,8115,24,9,74
3,1,2,2,1,8,25,6,3,1,2,1,1,2,4,2,1,308,8115,24,9,74
3,1,2,3,1,12,25,6,3,2,1,1,2,2,4,2,1,308,8115,24,9,74
3,1,2,4,1,4,25,6,2,9,2,1,1,2,4,2,1,308,8115,24,9,152
3,1,1,8,1,3,25,6,2,2,1,1,1,2,4,2,5,309,8116,24,9,105
3,1,1,8,2,6,25,6,2,2,1,1,1,2,4,2,5,309,8116,24,9,105
4,1,2,4,1,9,25,18,1,1,2,2,1,1,4,2,1,309,8116,24,9,116
4,1,2,4,2,11,25,18,2,1,2,1,1,1,4,2,1,309,8116,24,9,116
1,1,1,5,1,11,25,6,4,2,1,1,1,2,99,1,3,309,8117,24,9,207
2,1,1,3,1,12,25,6,9,2,2,1,1,2,2,2,1,309,8117,24,9,76
3,1,4,5,1,12,25,6,2,3,1,1,1,2,4,1,1,309,8117,24,9,349
3,1,4,5,2,12,25,6,3,3,1,1,1,2,4,1,1,309,8117,24,9,349
5,1,1,5,1,3,25,6,3,3,2,1,1,2,7,1,3,309,8117,24,9,76
1,1,2,4,1,12,25,6,2,1,2,2,1,2,99,2,4,308,8118,24,9,215
1,1,2,10,1,2,25,6,3,1,2,1,1,2,6,2,2,308,8118,24,9,215
1,1,2,10,2,5,25,6,2,2,2,2,1,2,1,2,3,308,8118,24,9,215
1,1,2,10,3,12,25,6,1,8,2,2,1,2,1,2,3,308,8118,24,9,215
5,1,2,8,1,11,25,6,2,2,1,2,2,2,1,2,3,308,8118,24,9,198
1,1,2,9,1,12,25,6,3,1,2,2,1,2,6,1,3,310,8119,24,9,265
4,1,2,4,1,4,25,6,2,6,2,2,1,2,4,2,1,310,8119,24,9,176
6,1,1,2,1,6,25,6,3,1,2,1,1,2,6,2,1,310,8119,24,9,67
6,1,1,2,2,11,25,6,3,1,2,1,1,2,6,2,1,310,8119,24,9,67
6,1,1,2,3,12,25,6,3,1,2,1,1,2,6,2,1,310,8119,24,9,67
8,1,2,5,1,7,25,6,1,1,1,1,1,2,4,2,2,310,8119,24,9,126
1,1,1,1,1,12,25,6,3,2,1,1,1,1,4,1,1,310,8120,24,9,69
3,1,1,8,1,1,25,6,2,3,1,2,2,2,1,2,1,310,8120,24,9,134
4,1,2,6,1,12,25,6,9,8,2,1,1,2,9,1,1,310,8120,24,9,224
1,1,1,10,1,5,18,16,1,2,2,2,1,1,4,2,3,310,8121,24,9,130
3,1,2,2,1,7,25,6,2,1,2,1,1,2,7,2,1,309,8122,24,9,72
5,1,1,2,1,9,25,6,4,1,2,1,1,2,4,2,1,311,8123,24,9,88
5,1,1,3,1,6,25,6,2,2,2,1,1,2,9,2,1,311,8123,24,9,88
5,1,1,6,1,12,25,6,2,4,1,1,2,2,9,1,3,311,8123,24,9,231
2,1,2,2,1,8,25,6,1,2,2,1,1,2,6,2,1,309,8124,24,9,74
2,1,2,8,1,5,25,6,4,2,2,1,1,2,9,2,3,309,8124,24,9,76
6,1,1,9,1,6,25,6,1,2,2,1,1,2,2,2,3,309,8124,24,9,147
3,1,2,2,1,2,25,6,2,3,2,1,1,2,3,2,1,311,8125,24,9,88
8,1,1,1,1,5,25,6,1,1,1,1,1,1,4,2,1,311,8126,24,9,83
8,1,1,2,1,7,25,6,2,1,2,1,1,2,3,2,1,311,8126,24,9,83
8,1,1,3,1,2,25,6,4,2,1,1,1,2,5,2,1,311,8126,24,9,83
8,1,1,4,1,8,25,6,1,1,2,2,1,2,3,2,1,311,8126,24,9,85
8,1,1,5,1,11,25,6,1,4,1,1,2,1,4,2,1,311,8126,24,9,85
8,1,1,6,1,7,25,6,2,2,2,1,1,2,4,1,1,311,8126,24,9,85
8,1,1,8,1,6,25,6,2,2,1,2,1,2,4,2,5,311,8126,24,9,85
8,1,1,1,2,3,25,6,2,1,1,1,1,1,4,2,1,311,8126,24,9,83
8,1,1,6,2,7,25,6,2,2,2,1,1,2,4,1,1,311,8126,24,9,85
8,1,1,8,2,6,25,6,2,2,1,2,1,2,4,2,5,311,8126,24,9,85
8,1,1,6,3,7,25,6,2,2,2,1,1,2,4,1,1,311,8126,24,9,85
1,1,1,9,1,8,25,6,2,1,2,2,1,2,3,2,5,311,8127,24,9,156
2,1,1,4,1,11,25,6,3,1,2,2,2,2,4,2,1,311,8127,24,9,311
4,1,1,4,1,12,25,6,3,1,2,2,2,2,7,2,1,309,8129,24,9,177
4,1,1,4,2,1,25,6,4,1,2,2,1,1,4,2,1,309,8129,24,9,177
10,1,1,1,1,1,25,6,4,2,1,1,1,2,9,1,1,309,8129,24,9,78
1,1,2,4,1,6,25,6,3,1,2,2,1,2,8,2,1,310,8131,24,9,141
3,1,2,2,1,12,25,6,2,4,2,1,1,2,8,2,1,310,8131,24,9,72
3,1,2,8,1,6,25,6,2,8,2,1,1,2,8,2,3,310,8131,24,9,136
2,1,1,4,1,2,25,6,1,1,2,1,1,2,4,2,3,309,8132,24,9,149
2,1,1,9,1,2,25,6,1,1,2,2,1,2,4,2,5,309,8132,24,9,149
2,1,1,4,2,10,15,58,2,1,2,1,1,1,4,2,1,309,8132,24,9,149
5,1,1,5,1,7,25,6,3,2,1,1,2,2,4,2,1,309,8132,24,9,236
4,1,1,4,1,12,25,6,3,1,2,1,1,2,8,2,1,310,8134,24,9,177
4,1,1,6,1,9,25,6,2,1,2,1,1,2,6,2,1,310,8134,24,9,177
4,1,1,4,2,12,25,6,3,1,2,1,1,2,8,2,1,310,8134,24,9,177
1,1,2,8,1,10,25,6,2,2,1,2,1,2,9,2,5,310,8135,24,9,149
2,1,1,8,1,6,25,6,1,2,1,2,1,2,4,2,3,310,8135,24,9,69
2,1,1,5,1,4,25,6,2,6,9,1,1,2,3,2,3,309,8136,24,9,138
2,1,1,7,1,5,25,6,3,3,2,2,1,2,1,2,3,309,8136,24,9,138
2,1,1,12,1,5,25,6,4,2,2,2,2,2,1,2,5,309,8136,24,9,138
3,1,2,8,1,5,25,6,2,2,1,1,1,2,6,2,1,309,8136,24,9,276
3,1,2,8,2,6,25,6,3,2,1,1,1,2,1,2,3,309,8136,24,9,276
10,1,3,4,1,5,25,6,3,1,2,1,1,2,1,2,1,309,8136,24,9,261
2,1,1,3,1,5,25,6,4,2,1,1,1,2,1,2,1,310,8138,24,9,68
2,1,1,4,1,7,25,6,1,4,2,2,2,2,7,2,1,310,8138,24,9,269
5,1,2,4,1,5,25,6,2,4,2,1,1,2,6,2,1,309,8139,24,9,155
7,1,1,4,1,6,25,6,3,9,2,2,2,2,4,2,1,309,8139,24,9,81
10,1,1,1,1,1,25,6,4,1,2,1,1,1,4,2,1,309,8139,24,9,79
10,1,1,8,1,1,25,6,2,2,1,1,1,1,4,2,1,309,8139,24,9,155
10,1,1,1,2,6,25,6,4,1,2,1,1,1,4,2,1,309,8139,24,9,79
5,1,1,1,1,1,25,6,1,4,1,1,1,1,4,2,1,310,8140,24,9,69
5,1,1,4,1,10,25,6,2,1,2,1,1,1,4,2,1,310,8140,24,9,142
5,1,1,6,1,8,25,6,2,4,2,1,1,2,4,1,1,310,8140,24,9,142
5,1,1,8,1,9,25,6,3,2,1,2,1,2,4,2,5,310,8140,24,9,142
1,1,2,8,1,8,25,6,2,2,1,1,1,2,4,1,3,309,8141,24,9,147
3,1,2,8,1,12,25,6,3,2,1,2,2,2,9,2,5,310,8142,24,9,196
3,1,2,8,2,11,25,6,3,2,1,2,2,2,3,2,5,310,8142,24,9,196
3,1,2,8,3,9,25,6,2,2,2,1,1,2,3,2,5,310,8142,24,9,196
3,1,2,8,4,9,25,6,2,2,2,1,1,2,3,2,5,310,8142,24,9,196
3,1,2,8,5,8,25,6,2,2,2,1,1,2,3,2,5,310,8142,24,9,196
4,1,2,5,1,11,25,6,2,6,9,2,1,2,3,2,5,309,8143,24,9,145
3,1,3,4,1,5,25,6,2,4,2,1,1,2,1,1,1,310,8145,24,9,161
3,1,3,6,1,12,25,6,2,4,2,1,1,2,5,1,1,310,8145,24,9,161
3,1,1,4,1,5,25,6,1,4,2,2,1,2,4,2,1,309,8146,24,9,148
5,1,1,8,1,3,25,17,3,2,1,2,1,2,3,2,5,309,8146,24,9,197
4,1,1,2,1,4,25,6,4,1,1,1,2,2,4,2,1,309,8147,24,9,81
5,1,1,6,1,12,25,6,2,4,1,2,2,2,9,1,1,309,8147,24,9,166
2,1,2,2,1,4,25,6,3,1,2,1,1,2,3,2,1,309,8148,24,9,67
2,1,2,6,1,1,25,6,1,4,2,1,1,2,4,2,1,309,8148,24,9,141
2,1,2,8,1,11,25,6,2,2,1,1,2,2,7,2,3,309,8148,24,9,141
2,1,2,2,2,3,25,6,2,1,2,1,1,2,3,2,1,309,8148,24,9,67
5,1,1,4,1,8,25,6,4,1,2,2,1,2,4,2,1,309,8148,24,9,132
10,1,2,5,1,10,25,6,4,2,1,1,1,2,3,1,5,309,8148,24,9,130
10,1,2,3,2,2,25,6,1,2,2,1,1,1,4,2,1,309,8148,24,9,67
1,1,2,2,1,12,25,6,4,2,2,1,1,2,4,2,1,310,8150,24,9,67
1,1,2,6,1,11,25,6,2,1,2,1,1,2,4,1,1,310,8150,24,9,121
5,1,2,4,1,12,25,6,3,1,2,2,1,2,6,2,1,310,8150,24,9,231
8,1,2,3,1,4,25,6,1,2,2,1,1,1,4,2,1,310,8151,24,9,84
3,1,1,3,1,3,25,6,1,2,2,1,1,2,4,2,1,311,8153,24,9,86
7,1,1,8,1,2,25,6,2,2,1,2,1,2,4,2,5,311,8153,24,9,169
9,1,2,9,1,12,25,6,4,4,2,1,1,2,1,2,3,311,8154,24,9,244
3,1,3,8,1,8,25,6,2,3,1,2,2,2,3,2,5,310,8155,24,9,323
3,1,3,8,2,4,25,6,2,3,1,1,2,2,4,2,5,310,8155,24,9,323
5,1,1,2,1,12,25,6,4,1,2,1,1,2,3,2,1,310,8155,24,9,83
7,1,1,2,1,6,25,6,2,1,2,1,1,2,4,2,1,310,8155,24,9,83
9,1,3,6,1,1,25,12,9,4,2,1,1,2,9,1,1,310,8155,24,9,242
9,1,3,9,1,8,25,6,1,8,2,2,2,2,6,2,3,310,8155,24,9,242
2,1,1,1,1,1,25,6,4,2,2,1,1,1,4,2,4,311,8156,24,9,92
5,1,1,2,1,3,25,6,2,1,1,2,1,2,4,2,2,311,8156,24,9,92
5,1,1,9,1,11,25,6,3,2,2,1,1,2,5,2,2,311,8156,24,9,183
5,1,1,10,1,1,25,6,2,1,2,2,1,2,1,2,2,311,8156,24,9,183
8,1,1,4,1,7,25,6,1,1,2,1,1,2,5,1,1,311,8156,24,9,274
8,1,1,8,1,3,25,6,1,2,1,2,2,2,8,2,3,311,8156,24,9,274
9,1,1,4,1,4,25,6,2,1,2,2,1,2,5,2,2,311,8156,24,9,283
9,1,1,5,1,12,25,6,4,1,1,2,1,2,3,2,1,311,8156,24,9,283
10,1,1,4,1,8,25,6,2,1,2,1,1,2,4,1,1,308,8157,24,9,86
4,1,1,2,1,12,25,6,3,1,2,1,1,2,4,1,1,309,8158,24,9,89
4,1,1,4,1,9,25,6,2,1,2,2,1,2,4,1,1,309,8158,24,9,202
5,1,2,5,1,11,25,6,2,2,1,2,1,2,4,2,1,309,8158,24,9,168
4,1,1,1,1,5,25,6,4,2,2,1,1,1,4,1,1,310,8160,24,9,92
4,1,1,8,1,12,25,6,1,2,1,1,2,2,3,2,3,310,8160,24,9,241
5,1,2,4,1,6,25,6,2,3,2,2,1,2,4,1,3,310,8160,24,9,298
5,1,2,8,1,11,25,6,1,3,1,2,1,2,4,2,5,310,8160,24,9,298
5,1,2,9,1,7,25,6,3,2,2,2,1,2,1,2,3,310,8160,24,9,298
5,1,2,4,2,5,25,6,2,1,2,2,1,2,4,2,1,310,8160,24,9,298
1,1,1,4,1,4,25,6,2,1,2,1,1,2,6,2,1,311,8163,24,9,195
1,1,1,4,2,10,25,6,2,1,2,1,1,2,4,2,1,311,8163,24,9,195
3,1,1,4,1,10,25,6,4,1,2,2,1,2,6,2,1,311,8163,24,9,167
6,1,1,3,1,10,25,6,1,2,1,1,2,2,7,2,1,311,8163,24,9,86
7,1,1,3,1,11,25,6,9,2,2,1,1,2,6,2,1,311,8163,24,9,86
8,1,2,2,1,11,25,6,4,1,2,1,1,2,4,2,1,311,8163,24,9,86
2,1,1,4,1,2,25,6,1,3,2,1,1,1,4,2,1,311,8164,24,9,166
3,1,1,2,1,1,25,6,4,1,2,1,1,2,6,2,3,311,8164,24,9,81
3,1,1,3,1,11,25,6,3,2,1,1,2,1,4,2,3,311,8164,24,9,81
4,1,2,1,1,9,25,6,4,1,2,1,1,2,4,2,1,311,8164,24,9,81
4,1,2,2,1,10,25,6,3,1,2,1,1,2,4,2,1,311,8164,24,9,81
2,1,4,12,1,3,25,6,3,1,2,1,1,2,1,2,3,310,8165,24,9,287
2,1,4,12,2,6,25,6,3,6,2,1,1,2,7,2,3,310,8165,24,9,287
1,1,1,8,1,10,25,6,2,2,1,2,2,2,4,2,5,309,8166,24,9,79
2,1,2,2,1,12,25,6,1,1,2,1,1,2,4,2,1,309,8166,24,9,78
5,1,3,3,1,8,25,6,4,2,2,1,1,2,6,2,1,309,8166,24,9,78
5,1,3,8,1,9,25,6,2,2,1,2,2,2,4,2,5,309,8166,24,9,229
5,1,3,8,2,8,25,6,2,8,1,1,2,2,4,2,5,309,8166,24,9,229
6,1,1,2,1,11,25,6,4,1,2,1,1,2,4,2,1,309,8168,24,9,74
6,1,1,2,2,12,25,6,4,1,2,1,1,2,4,2,1,309,8168,24,9,74
9,1,1,3,1,11,25,6,4,2,2,1,1,2,7,2,1,309,8168,24,9,74
1,1,2,3,1,9,25,6,2,2,2,1,1,2,3,2,1,309,8169,24,9,64
1,1,2,3,2,9,25,6,2,2,2,1,1,2,3,2,1,309,8169,24,9,64
5,1,1,2,1,1,25,6,2,3,2,1,1,2,4,2,1,309,8169,24,9,64
5,1,1,4,1,2,25,6,1,3,2,2,1,2,4,2,1,309,8169,24,9,126
5,1,1,8,1,12,25,6,1,2,1,2,1,2,4,2,5,309,8169,24,9,126
5,1,1,10,1,6,25,6,2,1,2,2,1,2,4,2,2,309,8169,24,9,126
5,1,1,2,2,6,25,6,2,3,2,1,1,2,4,2,1,309,8169,24,9,64
5,1,1,4,2,6,25,6,2,3,2,1,1,2,4,2,1,309,8169,24,9,126
5,1,1,8,2,12,25,6,1,2,1,2,1,2,4,2,5,309,8169,24,9,126
5,1,1,10,2,8,25,6,3,1,2,2,1,2,4,2,2,309,8169,24,9,126
5,1,1,4,3,8,25,6,1,3,2,2,1,2,4,2,1,309,8169,24,9,126
5,1,1,4,4,10,25,6,2,3,2,2,1,2,4,2,1,309,8169,24,9,126
3,1,2,8,1,8,25,6,2,2,1,1,2,2,2,2,3,310,8170,24,9,82
8,1,1,2,1,6,25,6,2,1,2,1,1,2,4,2,1,310,8170,24,9,39
8,1,1,4,1,12,25,6,2,1,2,2,2,2,4,2,1,310,8170,24,9,80
2,1,1,6,1,12,25,6,2,1,1,2,2,2,9,1,1,309,8171,24,9,190
3,1,2,8,1,2,25,6,2,2,1,1,1,2,4,2,3,310,8172,24,9,225
3,1,2,8,2,2,25,6,2,2,1,1,1,2,4,2,3,310,8172,24,9,225
1,1,2,4,1,7,25,18,2,1,2,1,1,1,4,1,3,309,8174,24,9,409
1,1,2,8,1,6,25,6,2,1,1,1,1,1,4,2,3,309,8174,24,9,409
1,1,2,9,1,8,25,6,2,1,2,1,1,1,4,2,3,309,8174,24,9,409
1,1,2,4,2,8,25,18,2,1,2,1,1,2,4,2,3,309,8174,24,9,409
4,1,1,8,1,7,25,6,3,2,1,1,1,2,4,2,1,309,8174,24,9,155
5,1,2,3,1,7,25,6,1,2,1,1,1,1,4,2,1,309,8174,24,9,78
9,1,1,1,1,3,25,6,3,1,1,1,1,1,4,2,1,309,8174,24,9,78
3,1,2,4,1,8,25,6,1,1,2,2,1,2,4,2,1,309,8175,24,9,143
3,1,2,8,1,3,25,6,1,2,1,2,1,2,4,2,5,309,8177,24,9,168
2,1,1,4,1,12,25,6,2,4,2,1,1,2,8,2,1,311,8179,24,9,174
2,1,1,6,1,12,25,6,9,8,2,1,1,2,9,2,5,311,8179,24,9,174
3,1,2,8,1,12,25,6,1,2,1,2,2,2,99,2,3,311,8179,24,9,158
6,1,1,3,1,9,25,6,3,2,2,1,1,2,6,2,1,311,8179,24,9,85
10,1,2,1,1,5,25,6,1,2,2,1,1,1,4,1,1,311,8179,24,9,85
10,1,2,2,1,7,25,6,9,1,2,1,1,2,4,2,1,311,8179,24,9,85
10,1,2,4,1,6,25,6,1,4,2,2,2,2,4,2,1,311,8179,24,9,268
2,1,3,4,1,12,25,6,2,1,2,2,1,2,6,2,1,310,8180,24,9,209
3,1,1,1,1,5,25,6,4,2,2,1,1,1,4,2,1,310,8180,24,9,71
5,1,2,8,1,8,25,6,1,2,1,1,1,2,9,1,3,310,8180,24,9,307
