VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,DOMINIO,ESTRATO,EST_DIS,UPM_DIS
7,1,2,2,9,1,1,2,31,99,4,21,208,2,2,1,2,3,2,3,0,0,1,1,1,0,0,0,0,0,0,0,3,1,374,8896
7,1,1,2,9,1,1,2,31,99,4,21,208,2,2,1,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,3,1,374,8896
7,1,1,1,9,1,1,1,36,99,6,21,208,3,2,1,2,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,3,1,374,8897
18,1,1,1,4,1,1,2,36,99,8,21,208,2,2,2,2,7,1,1,1,0,1,0,0,0,0,0,1,0,0,0,3,1,374,8897
14,1,1,1,6,3,1,1,22,99,7,21,208,1,1,2,2,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,3,1,374,8906
17,1,1,1,5,2,1,2,35,99,8,21,208,2,6,1,1,99,2,2,0,0,0,0,0,0,0,1,1,0,0,0,3,1,374,8896
2,1,2,2,3,1,1,1,56,99,4,21,208,2,1,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,514,11937
2,1,1,1,2,1,1,1,56,99,3,21,208,3,1,2,2,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,514,11937
11,1,1,1,7,1,1,1,60,99,10,21,212,2,4,9,2,4,2,5,0,0,1,0,0,0,0,1,0,0,0,0,3,2,375,8940
3,1,1,1,10,2,1,1,42,99,10,21,213,2,1,1,2,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,3,1,374,8932
5,1,1,1,10,2,1,2,42,99,2,21,213,2,2,1,2,1,2,3,1,1,1,0,0,1,1,1,1,0,0,0,3,1,374,8932
13,1,1,1,10,2,1,2,18,99,11,21,213,1,5,1,2,3,2,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,374,8932
13,1,1,1,4,2,1,2,18,99,8,21,213,4,2,2,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,1,374,8932
12,1,1,1,9,1,1,1,52,99,8,21,213,2,2,1,2,5,2,3,1,0,0,0,0,0,0,0,1,0,0,0,3,1,374,8933
16,1,1,1,10,1,1,1,45,99,7,21,213,3,2,1,2,9,1,3,0,1,1,1,1,1,1,1,1,0,0,0,3,1,374,8933
4,1,1,1,7,1,1,1,31,99,7,21,999,4,9,9,2,9,2,5,0,1,1,1,0,0,0,0,1,0,0,0,1,3,2,10
4,1,1,1,1,2,1,2,98,99,10,21,999,1,7,2,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,2,105,2553
5,1,1,2,5,2,1,2,32,99,11,21,999,2,6,1,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,515,12020
5,1,1,1,5,1,1,1,25,99,10,21,999,2,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,512,11922
7,1,1,1,5,1,1,1,50,99,11,21,999,1,6,1,2,9,2,3,1,1,1,1,1,1,1,1,1,0,0,0,2,2,368,8775
14,1,1,1,7,1,1,1,33,99,1,21,999,9,4,9,1,99,1,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,522,12017
3,1,1,2,7,1,1,1,45,99,12,21,999,2,4,9,2,9,1,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,324,8048
3,1,1,1,6,2,1,1,30,99,9,21,999,3,7,2,1,99,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,396,9563
3,2,1,1,9,2,1,2,36,99,10,22,1,2,2,1,2,3,2,5,1,0,1,0,0,1,0,0,0,0,0,0,2,1,389,9247
4,1,1,1,3,2,1,2,27,99,12,22,1,3,2,9,2,9,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,389,9247
10,1,1,1,10,1,1,1,21,99,9,22,1,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,389,9247
18,1,1,1,3,2,1,1,40,99,2,22,1,3,2,9,2,6,2,1,0,0,1,1,0,0,0,1,0,0,0,0,2,1,389,9247
10,1,1,1,1,2,1,1,23,99,8,22,1,3,1,2,2,99,2,1,0,1,0,1,0,0,0,0,0,0,0,0,3,2,392,9302
14,1,1,1,6,1,1,1,47,99,9,22,1,1,2,2,1,99,2,1,0,1,0,1,0,0,0,0,1,0,0,0,3,2,392,9302
14,1,1,1,3,1,1,1,47,99,99,22,1,2,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9302
15,1,1,1,3,1,1,2,53,99,2,22,1,3,2,9,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,392,9302
6,1,1,1,8,1,1,1,28,99,6,22,1,2,8,9,2,7,2,1,0,0,0,1,0,0,0,0,1,0,0,0,3,1,391,9303
9,1,1,1,10,1,1,1,60,99,8,22,1,1,3,1,1,99,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,391,9303
11,1,1,1,9,1,1,1,51,99,5,22,1,2,8,1,2,6,2,3,0,0,0,0,0,0,0,0,0,0,1,0,3,1,391,9303
12,1,1,1,9,2,1,2,32,99,11,22,1,2,8,1,2,9,2,3,1,0,1,1,0,0,0,0,0,0,0,0,3,1,391,9304
17,1,1,1,9,1,1,2,63,99,99,22,1,1,2,1,2,3,2,3,0,1,1,1,0,0,0,0,0,0,0,0,3,1,391,9304
9,1,3,3,8,1,1,1,20,99,8,22,1,1,1,9,2,8,2,1,1,1,0,1,0,0,1,0,1,0,0,0,3,2,392,9301
3,1,1,1,2,2,1,2,77,99,10,22,1,2,1,2,2,99,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,391,9292
6,1,1,1,6,1,1,2,22,99,10,22,1,3,2,2,2,8,2,1,0,1,0,0,1,0,0,1,1,0,0,0,3,1,391,9292
18,1,1,1,9,2,1,2,36,99,4,22,1,1,4,1,2,6,2,3,0,0,0,0,0,0,0,0,0,1,0,0,3,1,391,9292
9,1,1,1,9,2,1,2,31,99,7,22,1,4,8,1,2,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,3,2,392,9302
12,1,1,1,10,2,1,2,39,99,12,22,1,3,2,1,2,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,3,1,391,9303
12,1,1,1,9,2,1,2,39,99,7,22,1,2,8,1,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,3,1,391,9303
18,1,1,1,2,3,1,1,19,99,10,22,1,3,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,391,9303
18,1,1,1,10,3,1,1,19,99,3,22,1,2,1,1,2,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,391,9303
5,1,1,1,7,1,1,1,76,99,6,22,1,2,7,9,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,251,6350
1,1,1,1,1,10,1,2,52,99,11,22,2,2,1,2,1,99,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,380,9206
4,1,1,1,3,3,1,2,31,99,6,22,3,2,1,9,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,392,9293
5,1,1,3,4,2,1,2,34,99,10,22,3,3,2,1,2,7,1,3,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9293
5,1,3,3,4,2,1,2,34,99,11,22,3,4,2,1,2,7,1,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,392,9293
5,1,2,3,4,2,1,2,34,99,11,22,3,3,2,1,2,7,1,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9293
11,1,1,1,9,1,1,2,53,99,8,22,3,1,2,1,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,392,9293
3,1,1,1,9,2,1,2,44,99,12,22,4,3,2,1,2,5,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,388,9248
3,1,1,1,10,2,1,2,44,99,12,22,4,1,1,1,2,9,2,3,1,0,0,1,0,1,0,1,1,0,0,0,2,2,388,9248
12,1,1,1,7,2,1,1,38,99,5,22,4,1,4,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,388,9248
12,1,1,1,9,2,1,1,38,99,1,22,4,1,3,1,2,5,1,3,0,0,0,0,0,1,0,0,1,0,0,0,2,2,388,9248
14,1,1,1,4,2,1,2,34,99,9,22,4,2,2,2,2,4,2,5,0,0,1,1,0,0,0,0,0,0,0,0,2,2,388,9248
17,1,1,1,4,1,1,2,39,99,8,22,4,3,2,2,2,4,2,1,1,1,1,0,0,0,0,1,0,0,0,0,2,2,388,9248
19,1,1,1,11,6,1,1,19,99,6,22,4,3,1,1,2,9,2,2,0,1,1,1,0,0,0,0,1,0,0,0,2,2,388,9248
1,1,1,1,5,1,1,1,38,99,5,22,4,2,7,1,2,8,2,1,0,1,1,1,1,1,1,0,1,1,0,0,1,3,383,9284
14,1,1,1,2,1,1,1,36,99,7,22,4,2,1,2,2,4,2,1,1,1,1,1,0,0,0,1,0,0,0,0,3,1,391,9305
2,2,1,1,6,1,1,1,23,99,4,22,4,2,2,1,1,99,2,1,0,1,1,1,0,0,0,1,0,0,0,0,3,1,391,9305
4,1,1,1,3,4,1,1,42,99,6,22,5,4,2,9,2,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,2,2,388,9249
10,1,1,1,7,1,1,1,24,99,12,22,5,2,1,9,2,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,2,2,388,9249
16,1,1,1,3,1,1,1,31,99,10,22,5,4,2,9,2,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,388,9249
19,1,1,1,7,1,1,1,49,99,1,22,5,2,4,9,2,7,2,1,0,1,1,1,0,0,0,1,0,0,0,0,2,1,389,9250
17,1,1,1,2,4,1,1,33,99,1,22,5,2,1,1,2,4,2,1,0,1,1,0,0,0,0,1,0,0,0,0,2,2,390,9251
6,1,1,1,4,1,1,1,24,99,9,22,5,3,2,2,2,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,392,9294
6,1,1,1,3,1,1,1,24,99,10,22,5,4,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9294
11,1,1,1,4,4,1,1,20,99,8,22,5,3,2,2,1,99,2,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,392,9294
5,1,1,1,4,2,1,2,34,99,4,22,5,9,2,2,2,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,392,9307
2,1,1,1,3,1,1,1,50,99,2,22,5,3,2,9,2,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,2,1,389,9250
2,1,1,1,3,2,1,2,85,99,9,22,5,4,1,9,2,3,2,1,0,0,1,0,0,0,0,1,1,0,0,0,3,2,392,9294
2,1,1,1,6,2,1,2,47,36,11,22,6,3,2,2,2,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,4,381,9241
5,1,1,1,3,1,1,1,27,36,5,22,6,4,2,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,383,9256
4,1,2,2,4,1,1,2,33,36,8,22,6,3,2,1,2,9,1,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9235
5,3,1,1,8,1,1,1,50,36,2,22,6,1,4,9,2,9,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,3,383,9256
3,1,1,1,3,1,1,1,29,36,7,22,6,4,1,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,380,9206
2,1,2,3,3,3,1,2,26,36,99,22,6,3,2,9,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,379,9237
5,2,1,2,10,2,1,1,26,36,1,22,6,2,2,1,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,382,9252
1,1,1,1,3,1,1,1,29,36,12,22,6,4,1,9,2,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,379,9210
4,1,1,1,3,2,1,2,29,36,2,22,6,4,1,9,2,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,382,9253
4,1,1,2,4,1,1,2,33,36,11,22,6,3,2,1,2,7,1,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9235
2,1,3,3,3,3,1,2,26,36,99,22,6,3,2,9,1,99,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,379,9237
5,2,1,1,9,1,1,1,24,36,8,22,6,2,2,2,2,6,2,5,0,1,1,1,0,0,0,0,1,0,0,0,1,3,383,9256
1,1,1,1,3,2,1,2,24,36,12,22,6,4,1,9,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,382,9254
2,1,1,2,3,2,1,2,38,36,6,22,6,3,1,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,382,9254
2,1,1,1,3,1,1,2,32,36,2,22,6,4,1,9,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9209
1,1,1,1,7,1,1,2,29,36,7,22,6,2,1,9,2,9,2,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,392,9308
1,1,1,1,6,2,1,2,22,36,99,22,6,2,3,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,381,9231
4,1,1,1,2,3,1,2,47,36,12,22,6,2,1,2,2,9,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,4,378,9144
19,1,2,2,2,1,1,1,42,36,6,22,6,9,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9308
3,2,1,1,1,5,1,2,26,36,10,22,6,3,1,2,2,4,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2,379,9237
4,1,1,1,8,1,1,1,29,36,1,22,6,1,4,9,2,4,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4,381,9231
13,1,1,1,4,2,1,1,45,36,11,22,6,3,2,1,2,9,1,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9308
3,1,1,3,1,1,1,1,22,36,8,22,6,4,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9218
17,1,1,1,2,1,1,1,36,36,5,22,6,2,1,1,1,99,2,1,0,0,1,1,0,0,1,1,1,0,0,0,2,3,46,1080
13,1,1,1,3,2,1,1,45,36,4,22,6,2,1,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9308
4,1,1,1,8,2,1,1,72,36,12,22,6,1,2,9,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,381,9234
2,1,1,1,3,1,1,2,35,36,1,22,6,4,1,9,2,4,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,3,380,9208
5,1,1,1,4,2,1,2,50,36,3,22,6,4,2,1,2,4,2,3,0,0,0,1,0,0,0,1,1,0,0,0,1,4,381,9234
2,1,1,1,3,1,1,2,20,36,7,22,6,3,2,9,2,4,2,1,0,1,1,0,0,1,1,1,0,0,0,0,1,2,379,9215
12,1,1,1,9,1,1,1,46,36,11,22,6,2,1,1,2,6,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,2,390,9257
4,1,1,1,3,2,1,2,58,36,5,22,6,3,2,9,2,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,379,9215
1,1,1,1,7,2,1,2,24,36,2,22,6,9,4,9,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,382,9254
3,1,1,1,13,2,1,2,49,36,11,22,6,3,1,1,2,3,2,3,1,1,1,1,1,1,1,0,1,0,0,0,1,4,378,9131
1,1,1,1,8,1,1,1,25,36,7,22,6,2,4,9,2,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,379,9215
1,1,1,1,2,3,1,2,22,36,5,22,6,4,1,2,2,8,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,382,9253
4,1,2,4,2,1,1,1,31,36,10,22,6,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,378,9131
5,1,2,2,4,2,1,2,18,36,1,22,6,3,2,2,2,7,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9308
5,1,1,2,2,2,1,2,18,36,12,22,6,4,1,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9308
5,1,1,1,3,4,1,2,30,36,5,22,6,4,1,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,379,9237
6,1,2,3,13,1,1,2,34,36,7,22,6,2,1,1,2,1,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,1,192,5395
5,2,2,2,10,2,1,1,26,36,2,22,6,3,2,1,2,3,2,3,1,0,1,1,0,0,0,0,1,0,0,0,1,2,382,9252
19,1,1,2,2,1,1,1,42,36,11,22,6,2,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9308
3,1,1,1,9,1,1,1,38,36,12,22,6,1,2,2,1,99,2,5,1,1,1,1,1,1,1,1,1,1,0,0,1,2,379,9222
2,1,1,1,8,1,1,1,20,36,11,22,6,9,2,9,2,9,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3,380,9235
5,1,1,2,2,1,1,2,38,36,12,22,6,3,1,2,2,5,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,249,6530
5,2,1,1,4,1,1,1,24,36,7,22,6,3,2,1,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,383,9256
5,1,1,1,12,2,1,2,18,36,5,22,6,2,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,392,9308
4,1,1,1,9,1,1,2,47,36,11,22,6,2,8,1,2,6,2,3,1,0,0,1,0,1,0,1,1,1,0,0,1,2,379,9237
2,1,1,1,2,2,1,1,40,36,2,22,6,9,5,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,381,9213
1,1,3,3,3,1,1,2,40,36,6,22,6,4,1,9,2,7,2,5,0,0,0,0,0,0,0,1,1,1,0,0,1,3,380,9209
4,1,1,1,3,1,1,1,29,36,3,22,6,4,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,381,9231
19,1,1,1,4,1,1,1,42,36,4,22,6,9,2,2,2,7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,392,9308
6,1,1,3,9,1,1,2,34,36,9,22,6,1,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,1,192,5395
2,1,2,2,3,2,1,2,38,36,11,22,6,3,1,9,2,4,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2,382,9254
1,1,1,1,9,2,1,2,23,36,6,22,6,2,8,1,2,4,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,3,380,9218
2,1,1,1,9,1,1,2,31,36,4,22,6,2,2,1,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,3,2,392,9308
1,1,1,1,2,1,1,2,40,36,12,22,6,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9209
3,1,1,1,9,2,1,2,98,36,12,22,6,3,1,1,2,7,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,4,381,9221
1,1,1,1,2,2,1,2,25,36,2,22,6,3,1,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,381,9232
4,1,1,4,2,1,1,1,31,36,8,22,6,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,378,9131
6,1,2,3,9,1,1,2,34,36,5,22,6,2,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,1,192,5395
1,1,1,1,3,2,1,2,65,36,12,22,6,4,1,9,1,99,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4,381,9239
6,1,3,3,9,1,1,2,34,36,2,22,6,1,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,1,192,5395
5,1,1,1,9,4,1,2,30,36,11,22,6,1,8,1,2,5,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,379,9237
4,1,1,1,10,1,1,2,33,36,11,22,6,3,2,1,2,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9235
5,1,1,1,10,2,1,2,29,36,8,22,6,2,6,1,2,1,2,3,0,0,1,0,0,1,1,0,0,0,0,0,1,2,382,9253
3,1,1,1,11,2,1,2,98,36,6,22,6,2,1,1,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,4,381,9221
7,1,1,1,8,1,1,1,36,36,3,22,6,1,4,9,2,7,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,392,9308
4,1,2,2,2,2,1,1,72,36,4,22,6,1,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,381,9234
1,1,2,3,3,1,1,2,40,36,4,22,6,4,1,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9209
4,1,1,2,4,1,1,2,47,36,7,22,6,9,2,2,2,8,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,379,9237
4,1,2,2,4,1,1,2,47,36,6,22,6,9,2,2,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,379,9237
2,1,1,1,5,2,1,2,31,36,2,22,6,2,6,1,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,381,9233
1,1,1,1,3,3,1,2,22,36,11,22,6,4,1,9,2,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,382,9253
4,1,1,1,9,1,1,1,38,36,12,22,6,3,2,1,2,7,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,4,381,9221
4,1,1,1,3,1,1,2,33,36,2,22,6,3,2,9,2,3,2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,3,380,9235
14,1,2,2,2,1,1,1,41,36,2,22,6,3,1,2,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,392,9308
3,1,2,2,3,5,1,1,20,36,7,22,6,4,2,9,2,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,380,9235
5,1,1,2,4,2,1,2,18,36,10,22,6,3,2,2,2,9,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9308
5,1,1,1,2,2,1,2,39,36,1,22,6,1,2,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,381,9225
4,1,1,1,7,1,1,2,35,36,1,22,6,2,8,9,2,9,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,383,9256
5,1,2,2,2,2,1,2,18,36,8,22,6,2,1,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,392,9308
3,1,1,1,3,2,1,2,50,36,6,22,6,4,1,9,2,3,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,382,9252
1,1,1,3,3,1,1,2,40,36,1,22,6,3,1,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9209
4,1,1,1,3,3,1,2,26,36,12,22,6,4,1,9,2,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,382,9252
4,1,1,1,9,1,1,2,35,36,8,22,6,1,8,1,2,7,1,5,1,0,0,0,0,0,0,0,1,0,0,0,1,3,383,9256
3,1,1,2,3,5,1,1,20,36,8,22,6,4,2,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,380,9235
3,1,1,1,9,1,1,2,46,99,12,22,7,2,2,1,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,390,9257
4,1,1,1,8,2,1,2,21,99,6,22,7,2,3,9,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,390,9257
5,1,1,1,4,1,1,2,33,99,7,22,7,3,2,2,2,9,1,3,1,1,0,1,0,0,0,0,0,0,0,0,2,2,390,9257
10,1,1,1,1,1,1,1,42,99,3,22,7,2,1,2,1,99,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,390,9257
13,1,1,2,9,2,1,2,24,99,9,22,7,2,3,1,2,9,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,390,9257
3,1,1,1,11,1,1,2,46,99,7,22,7,3,1,1,1,99,2,2,1,1,1,1,0,1,1,0,1,0,0,0,2,2,390,9257
13,1,2,2,9,2,1,2,24,99,1,22,7,1,2,1,1,99,2,5,1,1,1,1,0,1,0,0,1,0,0,0,2,2,390,9257
16,1,1,1,4,1,1,1,26,99,5,22,7,3,2,1,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,390,9257
16,1,1,1,5,1,1,1,26,99,5,22,7,4,1,1,2,9,2,1,0,1,1,1,0,1,1,1,1,0,0,0,2,2,390,9257
18,1,1,1,10,3,1,2,20,99,12,22,7,3,1,1,1,99,2,3,0,1,1,0,0,0,0,0,1,0,0,0,2,2,390,9257
20,1,1,1,4,2,1,2,26,99,11,22,7,3,2,1,2,4,2,3,0,0,0,1,0,0,0,1,0,0,0,0,2,2,390,9257
3,1,1,1,10,2,1,1,63,99,10,22,7,2,3,1,1,99,2,1,0,0,1,1,0,0,0,1,1,0,0,0,2,2,390,9258
7,1,1,1,9,2,1,2,42,99,11,22,7,2,2,1,2,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,390,9258
8,1,1,1,3,4,1,1,30,99,5,22,7,3,1,9,2,7,2,5,0,0,0,0,0,0,0,0,0,1,0,0,2,2,390,9258
15,1,1,1,9,1,1,2,41,99,10,22,7,3,2,1,2,9,2,3,0,0,1,1,0,0,0,0,0,0,0,0,2,2,390,9258
11,1,3,3,9,2,1,2,25,99,5,22,7,1,3,1,2,4,2,3,0,1,1,1,0,1,0,0,0,0,0,0,2,2,388,9259
11,1,1,3,9,2,1,2,25,99,12,22,7,1,3,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,388,9259
11,1,2,3,9,2,1,2,25,99,6,22,7,1,2,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,388,9259
13,1,1,1,8,1,1,1,64,99,7,22,7,2,8,9,2,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,388,9259
14,1,1,1,5,1,1,2,34,99,2,22,7,2,5,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,388,9259
14,1,1,1,10,1,1,2,34,99,10,22,7,1,3,1,2,1,2,3,1,1,1,1,0,1,1,1,1,0,0,0,2,2,388,9259
19,1,1,1,5,1,1,2,25,99,11,22,7,2,1,1,2,6,1,3,0,1,1,0,0,0,0,0,0,0,0,0,2,2,388,9259
19,1,2,2,9,2,1,2,32,99,8,22,7,1,1,1,2,7,2,3,1,1,0,0,1,1,0,0,1,0,0,0,2,2,286,7089
19,1,1,2,9,2,1,2,32,99,4,22,7,1,1,1,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,286,7089
5,1,1,1,9,2,1,2,58,99,4,22,7,2,1,1,2,9,2,3,0,0,0,0,0,0,1,0,1,0,0,0,3,1,423,10032
7,1,1,1,9,1,1,1,60,99,1,22,7,1,2,1,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,391,9309
10,1,1,1,9,1,1,1,64,99,6,22,7,3,3,1,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,391,9309
10,1,1,1,9,1,1,2,49,99,6,22,7,2,2,1,2,9,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,388,9259
