VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,AREAM_OCU,RESUL_H,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,FAC_DEL,EST_DIS,UPM_DIS,DOMINIO,ESTRATO,FAC_DEL_AM,CLUSTERS
16,1,1,1,2,2,1,1,4,25,1,1,2,1,2,7,2,3,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,221,176,9125,2,2,0,0
10,2,1,2,4,1,1,1,7,25,1,1,2,2,2,9,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,216,176,9126,2,2,0,0
10,2,2,2,4,1,1,1,7,25,1,1,2,2,2,9,2,5,4853,227,0,0,0,0,0,0,0,1,1,0,0,0,216,176,9126,2,2,0,0
11,1,1,2,10,1,1,1,11,25,1,1,2,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,176,9126,2,2,0,0
1,1,1,2,7,1,1,1,4,25,1,9,4,1,2,5,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,482,183,8748,1,4,0,0
6,2,2,3,10,1,1,1,10,25,1,1,2,1,2,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,176,9127,2,2,0,0
5,1,3,3,2,2,1,1,12,25,1,4,1,2,2,1,2,1,3000,1000,0,0,0,0,0,0,0,0,0,0,0,0,219,181,8737,1,2,0,0
2,1,1,2,10,1,1,1,8,25,1,3,1,1,2,6,2,2,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,756,183,8778,1,4,0,0
1,1,1,1,3,1,1,1,12,25,1,9,2,1,2,4,2,1,420,0,0,0,0,0,0,0,0,1,0,0,0,0,227,182,8753,1,3,0,0
3,1,3,3,2,2,1,1,12,25,1,4,1,1,2,3,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,270,183,8717,1,4,0,0
3,1,1,3,9,2,1,1,5,25,1,3,2,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,810,183,8717,1,4,0,0
1,1,1,1,9,1,1,1,12,25,1,3,2,1,2,4,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,210,182,8719,1,3,0,0
2,1,1,2,10,1,1,1,7,25,1,2,5,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,235,182,8723,1,3,0,0
9,1,1,1,2,2,1,1,8,25,1,4,2,1,1,4,2,5,4853,227,0,0,0,1,0,0,0,0,0,0,0,0,220,176,9121,2,2,0,0
18,1,1,2,4,2,1,1,2,25,1,3,2,2,2,7,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,220,176,9121,2,2,0,0
10,1,1,1,9,1,1,1,8,25,1,1,2,2,2,8,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,420,176,9122,2,2,0,0
4,1,4,4,8,1,1,1,12,25,1,2,4,1,2,3,2,1,630,0,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
5,1,2,3,2,2,1,1,10,25,1,4,1,2,2,1,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,219,181,8737,1,2,0,0
7,1,1,1,8,2,1,1,12,25,1,2,4,1,1,4,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,378,179,9148,3,2,0,0
11,1,1,1,9,1,1,1,1,25,1,1,2,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,176,9126,2,2,0,0
1,1,1,1,3,2,1,1,5,25,1,2,1,1,2,4,2,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,244,182,8752,1,3,0,1
3,1,3,3,9,2,1,1,12,25,1,3,2,1,2,4,2,5,4853,227,1,0,1,0,0,0,0,0,0,0,0,0,810,183,8717,1,4,0,0
1,1,1,1,3,1,1,1,10,25,1,1,2,1,2,7,2,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,210,182,8719,1,3,0,0
2,1,1,1,3,1,1,1,11,25,1,3,2,1,2,8,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,244,183,8720,1,4,0,0
5,1,1,1,2,2,1,1,11,25,1,9,4,2,2,5,2,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,216,181,8747,1,2,0,0
6,2,1,3,10,1,1,1,6,25,1,3,2,1,2,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,176,9127,2,2,0,0
1,1,2,2,5,1,1,1,7,25,1,4,1,1,2,4,2,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,216,182,8726,1,3,0,0
2,1,1,1,7,1,1,1,10,25,1,1,3,1,2,4,2,1,8000,0,0,0,0,0,0,0,0,0,1,0,0,0,783,183,8727,1,4,0,0
1,1,2,2,10,1,1,1,11,25,1,2,2,1,2,4,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,204,182,8729,1,3,0,0
5,1,2,4,3,1,1,1,11,25,1,3,2,1,2,4,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,227,182,8730,1,3,0,0
11,1,1,1,7,1,1,1,6,25,1,2,1,1,2,5,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,648,176,9126,2,2,0,0
11,1,1,1,4,2,1,1,12,25,1,3,2,1,2,4,1,1,400,0,0,0,0,0,0,0,0,1,0,0,0,0,195,176,9127,2,2,0,0
4,1,2,4,8,1,1,1,10,25,1,3,2,1,2,4,2,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
4,1,2,2,7,1,1,1,8,25,1,9,2,1,2,9,2,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
8,1,1,2,9,2,1,1,6,25,1,2,2,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,374,177,9115,2,3,0,0
5,1,2,2,4,2,1,1,9,25,1,4,2,2,2,3,2,1,100,0,0,1,0,0,0,0,0,0,0,0,0,0,216,181,8747,1,2,0,0
1,1,1,1,9,2,1,1,9,25,1,2,2,1,2,4,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1220,182,8752,1,3,0,0
3,1,1,2,2,3,1,1,3,25,1,1,3,2,2,5,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,213,176,9119,2,2,0,0
1,1,1,1,10,1,1,1,4,25,1,2,3,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,1,0,216,182,8726,1,3,0,0
13,1,1,2,4,1,1,1,3,25,1,1,2,2,2,5,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,210,176,9122,2,2,0,0
14,1,3,3,2,3,1,1,11,25,1,3,2,1,2,6,2,1,1800,0,0,0,1,0,0,0,0,1,1,0,0,0,210,176,9122,2,2,0,0
1,1,1,1,9,2,1,1,11,25,1,2,7,1,2,5,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,378,182,8746,1,3,0,0
4,1,1,4,8,1,1,1,3,25,1,1,4,1,2,4,2,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
2,1,2,3,2,2,1,1,6,25,1,4,2,2,2,1,2,1,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,193,179,9147,3,2,0,0
4,1,1,3,9,3,1,1,1,25,1,2,2,1,2,9,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,759,182,8731,1,3,0,0
4,1,1,2,3,2,1,1,7,25,1,2,1,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,198,182,8725,1,3,0,0
2,1,1,1,3,2,1,1,8,25,1,3,4,1,2,7,2,1,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,214,182,8754,1,3,0,0
4,1,3,4,8,1,1,1,7,25,1,2,4,1,2,4,2,1,450,0,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
20,1,1,1,4,2,1,1,5,25,1,3,2,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,235,176,9120,2,2,0,0
4,1,1,2,6,1,1,1,6,25,1,3,2,2,2,4,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
13,1,1,1,2,1,1,1,8,25,1,4,1,2,2,5,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,210,176,9122,2,2,0,0
4,1,2,3,9,3,1,1,7,25,1,2,9,1,2,9,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,759,182,8731,1,3,0,0
5,1,1,1,5,1,1,1,2,25,1,1,1,1,2,8,2,1,7000,0,0,0,0,0,0,0,0,0,1,0,0,0,227,182,8730,1,3,0,0
3,1,1,1,1,1,1,1,6,25,1,1,2,2,1,4,2,1,25000,0,0,1,0,1,0,0,0,0,0,0,0,0,174,181,8774,1,2,0,0
4,1,2,2,6,1,1,1,10,25,1,4,1,2,2,4,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
4,1,1,1,12,1,1,1,11,25,1,4,1,1,1,4,1,1,20000,10000,0,1,0,1,0,0,1,0,0,0,0,0,801,182,8732,1,3,0,0
10,1,2,2,2,1,1,1,10,25,1,2,2,2,1,4,2,1,2500,0,0,0,1,1,0,0,0,1,1,0,0,0,193,179,9147,3,2,0,0
20,1,1,1,4,1,1,1,1,25,1,3,2,1,2,7,2,5,4853,227,0,0,0,0,0,0,0,1,0,0,0,0,212,176,9124,2,2,0,0
1,1,1,2,2,1,1,1,6,25,1,2,1,2,2,3,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,241,183,8748,1,4,0,0
3,1,1,1,2,1,1,1,7,25,1,3,5,2,2,5,2,1,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,204,182,8729,1,3,0,0
4,1,1,1,9,2,1,1,2,25,1,2,2,1,2,3,2,5,4853,227,1,0,1,1,0,0,0,1,1,0,0,0,396,182,8725,1,3,0,0
4,1,1,2,7,1,1,1,4,25,1,9,9,1,2,9,2,1,25000,1000,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
4,1,1,1,2,2,1,1,7,25,1,3,1,2,2,4,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,198,182,8725,1,3,0,0
10,1,1,1,2,1,1,1,9,25,1,3,2,1,2,7,2,1,800,0,0,0,0,0,0,0,0,0,1,0,0,0,215,176,9123,2,2,0,0
1,1,1,2,10,1,1,1,10,25,1,2,2,1,2,4,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,204,182,8729,1,3,0,0
6,1,1,1,4,1,1,1,10,25,1,3,2,1,2,6,2,1,5000,0,0,0,0,0,0,0,0,0,1,0,0,0,212,176,9124,2,2,0,0
4,1,3,3,9,3,1,1,11,25,1,2,2,1,2,9,2,5,4853,227,0,0,1,0,0,0,0,0,1,0,0,0,759,182,8731,1,3,0,0
1,1,1,1,3,3,1,1,3,25,1,3,5,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,252,183,8778,1,4,0,0
3,1,1,4,13,1,1,1,12,25,1,1,2,1,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,181,8739,1,2,0,0
12,1,1,1,4,1,1,1,8,25,1,4,2,1,2,1,2,1,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,212,176,9124,2,2,0,0
20,1,1,1,3,1,1,1,1,25,1,3,2,1,2,7,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,212,176,9124,2,2,0,0
2,1,1,1,8,3,1,1,2,25,1,2,2,1,2,6,2,1,400,0,0,0,0,0,0,0,0,1,1,0,0,0,852,176,9119,2,2,0,0
5,1,4,4,3,1,1,1,12,25,1,3,2,1,2,4,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,227,182,8730,1,3,0,0
2,1,1,1,2,1,1,1,99,25,1,4,1,2,1,4,2,1,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,219,181,8737,1,2,0,0
2,1,1,1,10,2,1,1,2,25,1,2,1,1,2,3,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,416,181,8776,1,2,0,0
6,1,1,1,5,1,1,1,11,25,1,3,1,1,2,3,2,3,300,0,1,0,0,1,0,1,1,1,1,0,0,0,406,176,9108,2,2,0,0
16,1,1,2,3,1,1,1,7,25,1,2,5,1,2,3,2,1,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,210,176,9122,2,2,0,0
11,1,1,1,4,3,1,1,9,25,1,1,2,1,2,4,1,1,7000,0,0,0,0,0,0,0,0,1,0,0,0,0,212,176,9124,2,2,0,0
3,1,2,4,13,1,1,1,8,25,1,2,2,1,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,181,8739,1,2,0,0
3,1,4,4,13,1,1,1,4,25,1,1,2,1,2,9,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,702,181,8739,1,2,0,0
5,1,1,1,3,2,1,1,5,25,1,2,2,1,2,4,2,1,500,0,0,0,0,0,0,0,0,0,1,0,0,0,281,183,8745,1,4,0,0
1,1,1,1,6,4,1,1,2,25,1,3,2,1,2,3,2,1,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,804,182,8728,1,3,0,0
3,1,3,4,13,1,1,1,5,25,1,2,2,1,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,181,8739,1,2,0,0
3,1,1,3,2,1,1,1,1,25,1,3,1,1,1,4,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,284,183,8744,1,4,0,0
4,1,2,2,3,2,1,1,10,25,1,3,1,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,198,182,8725,1,3,0,0
4,1,1,1,10,1,1,1,11,25,1,3,8,1,1,4,2,1,20000,6000,0,0,0,0,0,0,0,0,0,0,0,0,801,182,8732,1,3,0,0
5,1,1,1,4,2,1,1,6,25,1,4,2,1,1,4,2,1,5000,0,1,0,1,0,0,1,0,0,0,0,0,0,270,183,8717,1,4,0,0
11,1,1,1,2,3,1,1,7,25,1,3,1,2,2,4,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,212,176,9124,2,2,0,0
3,1,2,2,4,1,1,1,7,25,1,4,2,1,2,1,1,1,4000,13000,0,0,0,0,0,0,0,0,0,0,0,0,234,181,8739,1,2,0,0
5,1,1,1,2,1,1,1,2,25,1,3,1,2,2,3,2,1,400,0,0,0,0,0,0,0,0,0,1,0,0,0,244,182,8743,1,3,0,0
5,1,1,2,2,1,1,1,5,25,1,3,1,2,2,1,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,189,182,8746,1,3,0,0
16,1,1,1,8,1,1,1,12,25,1,1,5,1,2,3,2,1,2500,0,0,0,1,0,0,0,0,1,1,0,0,0,420,176,9122,2,2,0,0
3,1,1,1,2,2,1,1,6,25,1,2,1,2,2,7,2,1,300,0,0,1,0,0,0,0,0,1,0,0,0,0,255,181,8741,1,2,0,0
3,1,1,1,3,1,1,1,11,25,1,3,2,1,2,3,2,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,284,183,8744,1,4,0,0
3,1,1,2,4,1,1,1,11,25,1,3,2,1,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,181,8739,1,2,0,0
9,1,3,5,8,3,1,1,3,25,1,2,4,1,2,3,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,609,176,9105,2,2,0,0
3,1,1,1,2,1,1,1,9,25,1,3,1,2,2,3,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,234,181,8739,1,2,0,0
18,1,1,1,7,1,1,1,4,25,1,1,4,1,2,4,2,1,11000,0,0,0,0,1,0,0,0,0,0,0,0,0,420,176,9122,2,2,0,0
3,1,1,2,3,1,1,1,10,25,1,2,1,1,2,4,1,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,234,181,8739,1,2,0,0
3,1,2,2,3,1,1,1,8,25,1,4,1,1,2,1,1,1,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,234,181,8739,1,2,0,0
1,1,1,1,7,2,1,1,1,25,1,1,4,1,2,9,1,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,378,182,8746,1,3,0,0
3,1,1,1,5,2,1,1,5,25,1,2,3,1,2,9,1,3,800,0,0,0,0,0,0,0,0,0,1,0,0,0,642,182,8754,1,3,0,0
16,1,2,2,3,1,1,1,6,25,1,2,5,1,2,4,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,210,176,9122,2,2,0,0
3,1,1,1,9,1,1,1,7,25,1,2,2,1,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,181,8739,1,2,0,0
3,1,3,3,2,1,1,1,10,25,1,2,5,2,2,4,2,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,284,183,8744,1,4,0,1
3,1,2,3,2,1,1,1,5,25,1,3,1,2,2,4,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,284,183,8744,1,4,0,0
3,1,2,2,3,2,1,1,1,25,1,4,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,182,8754,1,3,0,0
5,1,1,1,2,2,1,1,99,25,1,4,1,2,2,9,2,1,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,213,182,8735,1,3,0,0
2,1,1,2,3,2,1,1,12,25,1,4,2,1,2,3,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,234,181,8739,1,2,0,0
5,1,1,1,11,3,1,1,1,25,1,3,1,1,1,4,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,573,182,8734,1,3,0,0
2,1,2,2,3,2,1,1,10,25,1,4,2,1,2,1,2,1,100,0,0,0,0,0,0,0,0,1,1,0,0,0,234,181,8739,1,2,0,0
4,1,1,1,1,1,1,1,7,25,1,3,1,2,1,4,1,1,90000,0,0,0,0,0,0,0,0,1,0,0,0,0,226,181,8738,1,2,0,0
3,1,1,1,3,1,1,1,1,25,1,3,1,1,2,3,2,1,4000,0,0,0,1,1,0,0,0,0,1,0,0,0,281,183,8745,1,4,0,0
9,1,2,5,8,3,1,1,5,25,1,1,4,1,2,5,2,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,609,176,9105,2,2,0,0
1,1,1,1,3,2,1,1,2,25,1,4,2,1,2,4,2,1,300,0,0,0,0,0,0,0,0,1,0,0,0,0,234,181,8739,1,2,0,0
11,1,1,1,9,1,1,1,3,25,2,3,2,2,1,4,2,3,0,0,1,1,0,1,0,1,1,0,1,0,0,0,370,179,9164,3,2,0,0
12,1,1,1,6,1,1,1,5,25,2,4,2,2,2,7,2,1,500,0,0,0,1,0,0,0,0,1,1,0,0,0,185,179,9164,3,2,0,0
15,1,1,1,4,2,1,1,7,25,2,9,2,2,2,3,2,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,185,179,9164,3,2,0,0
15,1,1,1,9,2,1,1,12,25,2,1,2,1,2,3,2,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,555,179,9164,3,2,0,0
10,1,1,1,2,1,1,1,8,25,2,4,1,2,2,7,2,1,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,206,176,9128,2,2,0,0
4,1,1,1,3,2,1,1,12,25,2,4,2,1,2,8,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,217,176,9129,2,2,0,0
13,1,1,1,9,1,1,1,3,25,2,2,5,1,2,4,2,3,0,0,1,1,1,1,0,0,1,1,1,0,0,0,618,176,9128,2,2,0,0
13,1,1,1,6,1,1,1,8,25,2,2,2,2,2,3,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,217,176,9129,2,2,0,0
13,1,1,1,4,1,1,1,6,25,2,9,2,2,2,5,2,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,206,176,9128,2,2,0,0
2,1,1,1,9,1,1,1,7,25,2,1,2,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,868,176,9129,2,2,0,0
4,1,1,1,7,2,1,1,11,25,2,1,1,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,434,176,9129,2,2,0,0
17,1,1,1,2,2,1,1,1,25,2,3,1,2,2,7,2,1,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,206,176,9128,2,2,0,0
5,1,2,2,9,3,1,1,5,25,2,1,2,1,2,3,2,5,4853,227,1,0,0,0,0,0,0,0,0,0,0,0,868,176,9129,2,2,0,0
13,1,1,1,5,1,1,1,3,25,2,2,1,1,2,4,2,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,618,176,9128,2,2,0,0
5,1,1,2,9,3,1,1,5,25,2,1,2,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,868,176,9129,2,2,0,0
13,1,1,1,10,1,1,1,5,25,2,1,2,1,2,1,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,217,176,9129,2,2,0,0
20,1,1,1,9,1,1,1,2,25,3,3,2,1,2,3,2,5,4853,227,1,1,0,0,0,0,1,1,1,0,0,0,900,179,9165,3,2,0,0
2,1,1,1,4,1,1,1,12,25,3,9,2,2,2,6,2,1,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,225,179,9165,3,2,0,0
1,1,1,1,9,1,1,1,3,25,4,1,3,1,2,7,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,484,176,9130,2,2,0,0
18,1,1,1,4,2,1,1,4,25,4,2,2,2,1,4,2,3,15000,0,0,0,0,0,0,0,0,0,1,0,0,0,242,176,9130,2,2,0,0
15,1,1,1,9,2,1,1,99,25,4,2,2,1,2,3,2,5,4853,227,1,0,0,0,0,0,0,0,0,0,0,0,484,176,9130,2,2,0,0
1,1,1,1,2,1,1,1,5,25,4,3,1,2,2,7,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,242,176,9130,2,2,0,0
1,1,1,2,3,2,24,1,2,25,6,2,1,1,2,4,2,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,274,183,8957,1,4,235,0
2,1,1,1,4,2,24,1,3,25,6,4,2,2,2,7,2,1,80,0,0,0,0,0,0,0,0,0,1,0,0,0,333,176,9096,2,2,0,0
1,1,2,2,2,3,24,1,8,25,6,2,1,2,2,4,2,1,500,0,0,1,1,1,0,0,1,1,1,0,0,0,244,182,8858,1,3,206,0
4,1,1,1,4,1,24,1,10,25,6,3,2,2,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,183,8807,1,4,238,0
3,1,1,1,5,2,24,1,9,25,6,2,1,1,2,7,2,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,548,183,8957,1,4,470,0
4,1,1,1,11,1,24,1,4,25,6,2,2,1,2,7,2,3,0,1500,1,1,1,1,0,1,0,0,0,0,0,0,580,183,8807,1,4,476,0
2,1,2,2,2,1,24,1,5,25,6,3,1,2,2,7,1,1,3500,0,0,1,1,0,0,0,1,1,1,0,0,0,227,182,8832,1,3,202,0
5,1,1,1,5,1,24,1,3,25,6,3,6,1,2,4,2,1,1500,0,0,0,0,0,0,0,0,1,1,0,0,0,522,183,8959,1,4,446,0
4,1,1,1,5,1,24,1,11,25,6,1,1,1,2,1,2,5,4853,227,1,0,0,1,0,0,1,0,0,0,0,0,476,182,8806,1,3,376,0
4,1,2,2,10,1,24,1,10,25,6,2,2,1,2,6,2,5,4853,227,0,0,0,0,0,0,0,0,1,0,0,0,548,183,8810,1,4,444,0
5,1,1,1,9,1,24,1,8,25,6,3,2,1,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,462,181,8906,1,2,416,0
1,1,2,2,2,2,24,1,10,25,6,1,1,2,2,4,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,274,183,8957,1,4,235,0
5,1,1,1,1,1,24,1,6,25,6,4,2,2,1,4,2,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,261,183,8959,1,4,223,0
4,1,1,1,2,2,24,1,7,25,6,2,4,2,2,7,2,1,5500,0,0,0,0,0,0,0,0,1,0,0,0,0,239,182,8914,1,3,204,0
1,1,2,2,3,2,24,1,8,25,6,2,1,1,2,4,2,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,274,183,8957,1,4,235,0
2,1,1,1,2,1,24,1,5,25,6,2,1,2,2,4,2,1,2500,0,0,1,1,0,0,0,0,1,1,0,0,0,229,183,8955,1,4,196,0
1,1,1,3,2,1,24,1,99,25,6,2,1,2,2,4,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,219,182,8917,1,3,188,0
3,1,1,2,3,2,24,1,10,25,6,4,2,1,2,4,2,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,241,182,8911,1,3,206,0
4,1,1,1,9,1,24,1,4,25,6,2,2,1,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,183,8807,1,4,476,0
2,1,1,1,10,3,24,1,7,25,6,3,8,1,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,822,183,8810,1,4,666,0
4,1,1,2,2,2,24,1,99,25,6,9,4,2,2,2,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,239,182,8854,1,3,198,0
4,1,1,2,10,1,24,1,9,25,6,3,1,1,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,183,8810,1,4,444,0
2,1,2,2,2,2,24,1,4,25,6,2,1,2,2,4,2,1,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,232,182,8856,1,3,200,0
3,1,2,3,9,2,24,1,6,25,6,3,2,1,2,7,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,548,183,8957,1,4,470,0
4,1,1,1,10,1,24,1,4,25,6,2,2,1,2,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,183,8807,1,4,476,0
2,1,1,1,2,1,24,1,11,25,6,3,1,2,2,4,2,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,274,183,8957,1,4,235,0
4,1,1,1,5,3,24,1,3,25,6,2,1,1,2,1,1,3,2000,0,1,0,1,0,1,1,1,0,1,0,0,0,795,181,8813,1,2,678,0
11,1,1,2,9,3,24,1,8,25,6,2,2,2,2,3,2,5,4853,227,0,0,0,0,0,0,0,0,0,0,0,0,618,176,9095,2,2,0,0
5,1,1,1,2,2,24,1,6,25,6,4,2,1,2,4,2,1,8000,0,1,1,0,0,0,0,0,1,1,0,0,0,201,182,8956,1,3,171,0
1,1,1,1,2,1,24,1,5,25,6,4,2,2,2,3,2,1,1000,0,0,0,1,0,0,0,0,1,0,0,0,0,84,23,975,1,4,84,0
4,1,2,3,9,2,24,1,3,25,6,1,2,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,182,8915,1,3,603,0
2,1,1,1,10,4,24,1,10,25,6,3,2,1,2,3,2,5,4853,227,1,1,1,1,1,1,1,1,1,0,0,0,956,181,8931,1,2,820,0
1,1,1,1,2,1,24,1,7,25,6,3,1,2,2,6,2,1,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,274,183,8810,1,4,222,0
1,1,1,1,4,1,24,1,11,25,6,2,2,2,2,6,2,1,2000,0,1,1,0,0,0,0,0,0,0,0,0,0,278,183,8958,1,4,241,0
13,1,1,1,1,1,24,1,3,25,6,4,2,2,1,4,1,1,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,206,176,9095,2,2,0,0
