VIV_SEL,HOGAR,R_SEL,BPCOD,ND_TIPO,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_21,BP1_28,BP1_33,EST,UPM,CIUDAD,DOM,FAC_DEL,CLUSTERS
14,1,1,4,1,3,25,13,2,1,2,1,1,2,1,1,1,52,8372,24,3,238,0
14,1,1,8,1,11,2,4,2,2,1,2,2,2,7,2,5,52,8372,24,3,238,0
31,1,1,5,1,12,25,13,9,2,2,1,1,2,7,2,1,52,8372,24,3,704,0
5,1,3,2,1,8,25,6,3,2,2,1,1,2,4,2,1,52,8373,24,3,183,0
6,1,1,2,1,9,25,6,1,1,2,1,1,2,4,1,1,52,8373,24,3,183,0
18,1,1,4,1,11,25,6,3,3,2,2,1,2,6,2,1,52,8373,24,3,385,0
22,1,1,2,1,2,25,6,3,2,2,1,1,2,3,2,1,52,8373,24,3,183,0
31,1,2,2,1,8,25,6,3,1,2,1,1,2,4,2,1,52,8373,24,3,183,0
38,1,2,7,1,12,25,6,2,4,2,1,1,2,4,2,1,52,8373,24,3,362,0
42,1,1,4,1,10,25,6,2,6,2,1,1,2,4,2,1,52,8373,24,3,391,0
12,1,3,4,1,6,25,11,1,6,2,1,1,2,4,2,1,52,8374,24,3,767,0
15,1,1,5,1,6,25,11,3,8,2,1,1,2,9,1,1,52,8374,24,3,735,0
21,1,1,2,1,2,25,11,3,2,2,1,1,2,7,2,1,52,8374,24,3,239,0
21,1,1,2,2,12,25,11,3,2,2,1,1,2,4,2,1,52,8374,24,3,239,0
26,1,3,10,1,4,25,11,3,1,2,1,1,2,3,2,2,52,8374,24,3,1031,0
35,1,1,3,1,11,25,11,3,2,2,1,1,2,7,2,1,52,8374,24,3,239,0
44,1,2,5,1,5,25,11,2,5,2,1,1,2,7,2,1,52,8374,24,3,457,0
55,1,1,4,1,3,25,2,2,5,2,2,1,2,6,1,3,52,8374,24,3,740,0
6,1,3,3,1,11,25,8,3,2,2,1,1,2,3,2,1,140,8375,24,3,234,0
6,1,3,9,1,12,25,8,3,1,2,1,1,2,4,2,2,140,8375,24,3,1150,0
