CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,TMODVICC_2017
7,1,4,10,11,0,0,0,0,0,0,0,0,2,0,0,0,2,1
7,1,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,4,13,14,1,1,1,0,1,1,0,4,0,0,1,2,11,1
7,2,6,15,16,0,0,0,1,0,0,0,0,0,0,0,0,1,2
7,2,6,15,17,0,1,0,0,0,0,0,0,1,0,0,0,2,2
7,2,6,15,18,0,0,1,0,0,0,0,0,0,1,0,0,2,2
7,2,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,6,15,20,0,0,0,0,0,0,0,0,0,0,0,1,1,2
7,2,6,15,10,0,0,0,0,0,0,0,0,0,1,0,1,2,2
7,2,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,6,16,18,1,4,0,0,0,0,0,0,0,0,0,0,4,2
7,2,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,6,16,10,0,0,0,0,1,0,0,0,0,0,0,0,1,2
7,2,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,3,8,9,0,0,0,0,0,1,0,0,0,0,0,0,1,2
7,2,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,3,8,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2
7,2,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,3,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,2,6,8,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7,2,2,6,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7,2,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,2,7,10,1,0,0,2,0,0,0,0,0,0,0,0,2,2
7,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
7,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,1,5,7,1,0,0,0,0,2,0,0,0,0,0,0,2,2
7,2,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,2,4,12,13,0,0,0,0,0,0,1,0,0,0,0,0,1,2
7,2,4,13,14,0,1,2,1,2,2,5,2,1,0,0,1,17,2
7,3,6,15,16,0,1,0,0,0,0,0,0,0,0,0,1,2,1
7,3,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,15,18,0,1,1,0,2,0,0,1,1,1,2,0,9,1
7,3,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,15,10,0,1,0,0,0,0,0,0,0,0,0,0,1,1
7,3,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,16,18,0,1,0,0,0,1,0,0,1,0,0,0,3,1
7,3,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,16,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7,3,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,7,17,21,0,1,0,0,2,0,0,1,0,0,0,0,4,1
7,3,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,3,8,10,1,0,0,0,0,0,0,0,0,0,1,1,2,1
7,3,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,3,9,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1
7,3,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,2,6,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1
7,3,2,6,9,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7,3,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,2,7,10,1,0,1,2,0,1,1,0,0,0,0,0,5,1
7,3,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1
7,3,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,1,5,7,0,0,1,1,0,0,0,0,0,0,0,0,2,1
7,3,4,10,11,0,0,0,0,0,1,0,0,0,0,1,0,2,1
7,3,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,4,13,14,2,0,1,1,3,0,0,3,0,0,6,2,16,1
7,4,6,15,16,0,0,0,0,1,0,0,0,0,0,0,0,1,1
7,4,6,15,17,0,0,0,0,0,0,0,0,0,0,1,0,1,1
7,4,6,15,18,0,0,0,1,1,1,0,0,0,0,0,0,3,1
7,4,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,6,15,20,0,1,0,0,0,0,0,0,0,0,0,0,1,1
7,4,6,15,10,0,2,0,0,0,0,0,0,1,2,0,0,5,1
7,4,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,6,16,18,0,1,0,0,1,0,0,0,0,0,0,0,2,1
7,4,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,6,16,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1
7,4,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,3,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,3,8,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7,4,3,8,10,0,0,0,0,0,1,0,0,1,1,0,0,3,1
7,4,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,3,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7,4,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,3,9,10,0,0,0,0,0,0,1,0,0,0,1,0,2,1
7,4,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,2,7,10,0,2,1,1,0,1,1,1,1,0,1,0,9,1
7,4,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1
7,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,2,1
7,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,1,5,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7,4,4,10,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7,4,4,11,12,0,0,0,0,0,0,0,0,0,0,1,0,1,1
7,4,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,4,13,14,1,2,0,5,1,4,2,2,2,9,1,0,28,1
7,6,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7,6,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,2,6,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7,6,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,2,7,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7,6,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
7,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,1,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,4,13,14,0,1,2,0,0,0,0,1,2,0,1,1,8,1
7,9,6,15,16,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7,9,6,15,17,1,0,0,0,0,0,1,0,0,0,0,0,1,1
7,9,6,15,18,1,1,1,1,0,1,4,3,3,1,0,0,15,1
7,9,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,6,15,20,2,1,2,0,0,0,0,0,0,0,0,0,3,1
7,9,6,15,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1
7,9,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,6,16,16,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7,9,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,6,16,18,3,2,4,2,4,1,2,2,2,0,3,3,25,1
7,9,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,6,16,20,0,0,0,0,0,0,0,2,0,0,0,0,2,1
7,9,6,16,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7,9,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,15,10,34,5,8,2,1,0,9,3,0,0,1,1,30,1
7,9,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,3,8,10,0,1,1,0,0,0,0,0,0,0,0,0,2,1
7,9,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,3,9,10,0,0,0,0,1,1,0,0,0,0,0,0,2,1
7,9,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,2,6,8,0,1,0,2,0,0,1,0,1,3,4,2,14,1
7,9,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,2,7,10,1,0,3,0,2,1,2,1,0,0,0,2,11,1
7,9,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,1,5,7,0,1,2,0,2,0,0,0,1,0,0,1,7,1
7,9,4,10,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7,9,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,4,12,13,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7,9,4,13,14,3,6,12,1,4,0,4,5,4,7,8,4,55,1
7,114,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,15,20,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7,114,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,114,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
